Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta    Len2(m)  Code    2theta  UT1  UT2  UT3  UT4  UT5
301041  0.0  1.261000  1000  48.814924  0  0  0  0  150.000000
301042  0.0  1.261000  1000  49.037626  0  0  0  0  150.000000
301043  0.0  1.261000  1000  49.267617  0  0  0  0  150.000000
301044  0.0  1.261000  1000  49.488462  0  0  0  0  150.000000
301045  0.0  1.178000  1000  49.929882  0  0  0  0  150.000000
301046  0.0  1.178000  1000  50.163214  0  0  0  0  150.000000
301047  0.0  1.178000  1000  50.407252  0  0  0  0  150.000000
301048  0.0  1.178000  1000  50.645234  0  0  0  0  150.000000
301049  0.0  1.178000  1000  50.889588  0  0  0  0  150.000000
301050  0.0  1.178000  1000  51.139896  0  0  0  0  150.000000
301051  0.0  1.178000  1000  51.372974  0  0  0  0  150.000000
301052  0.0  1.178000  1000  51.614862  0  0  0  0  150.000000
301053  0.0  1.178000  1000  51.862574  0  0  0  0  150.000000
301054  0.0  1.178000  1000  52.100630  0  0  0  0  150.000000
301055  0.0  1.178000  1000  52.340766  0  0  0  0  150.000000
301056  0.0  1.104000  1000  52.741053  0  0  0  0  150.000000
301057  0.0  1.104000  1000  52.994194  0  0  0  0  150.000000
301058  0.0  1.104000  1000  53.252571  0  0  0  0  150.000000
301059  0.0  1.104000  1000  53.501818  0  0  0  0  150.000000
301060  0.0  1.104000  1000  53.758652  0  0  0  0  150.000000
301061  0.0  1.104000  1000  54.032862  0  0  0  0  150.000000
301062  0.0  1.104000  1000  54.280872  0  0  0  0  150.000000
301063  0.0  1.104000  1000  54.542624  0  0  0  0  150.000000
301064  0.0  1.104000  1000  54.801805  0  0  0  0  150.000000
301065  0.0  1.104000  1000  55.054168  0  0  0  0  150.000000
301066  0.0  1.104000  1000  55.317096  0  0  0  0  150.000000
301067  0.0  1.037000  1000  55.828406  0  0  0  0  150.000000
301068  0.0  1.037000  1000  56.095315  0  0  0  0  150.000000
301069  0.0  1.037000  1000  56.356604  0  0  0  0  150.000000
301070  0.0  1.037000  1000  56.624978  0  0  0  0  150.000000
301071  0.0  1.037000  1000  56.908812  0  0  0  0  150.000000
301072  0.0  1.037000  1000  57.187807  0  0  0  0  150.000000
301073  0.0  1.037000  1000  57.457634  0  0  0  0  150.000000
301074  0.0  1.037000  1000  57.728269  0  0  0  0  150.000000
301075  0.0  1.037000  1000  58.007883  0  0  0  0  150.000000
301076  0.0  1.037000  1000  58.284186  0  0  0  0  150.000000
301077  0.0  1.037000  1000  58.574344  0  0  0  0  150.000000
301078  0.0  0.977000  1000  59.142914  0  0  0  0  150.000000
301079  0.0  0.977000  1000  59.424932  0  0  0  0  150.000000
301080  0.0  0.977000  1000  59.723335  0  0  0  0  150.000000
301081  0.0  0.977000  1000  60.008470  0  0  0  0  150.000000
301082  0.0  0.977000  1000  60.299091  0  0  0  0  150.000000
301083  0.0  0.977000  1000  60.597441  0  0  0  0  150.000000
301084  0.0  0.977000  1000  60.898501  0  0  0  0  150.000000
301085  0.0  0.977000  1000  61.178896  0  0  0  0  150.000000
301086  0.0  0.977000  1000  61.475122  0  0  0  0  150.000000
301087  0.0  0.977000  1000  61.750484  0  0  0  0  150.000000
301088  0.0  0.977000  1000  62.059267  0  0  0  0  150.000000
301089  0.0  0.925000  1000  62.582497  0  0  0  0  150.000000
301090  0.0  0.925000  1000  62.906831  0  0  0  0  150.000000
301091  0.0  0.925000  1000  63.202229  0  0  0  0  150.000000
301092  0.0  0.925000  1000  63.500448  0  0  0  0  150.000000
301093  0.0  0.925000  1000  63.834673  0  0  0  0  150.000000
301094  0.0  0.925000  1000  64.112080  0  0  0  0  150.000000
301095  0.0  0.925000  1000  64.436020  0  0  0  0  150.000000
301096  0.0  0.925000  1000  64.742447  0  0  0  0  150.000000
301097  0.0  0.925000  1000  65.041490  0  0  0  0  150.000000
301098  0.0  0.925000  1000  65.365052  0  0  0  0  150.000000
301099  0.0  0.925000  1000  65.681466  0  0  0  0  150.000000
  302200       0.0     1.5652  1000    40.385    0    0    0    0    0
302001  0.0  1.565000  1000  40.154134  0  0  0  0  180.000000
302002  0.0  1.565000  1000  40.328592  0  0  0  0  180.000000
302003  0.0  1.565000  1000  40.504803  0  0  0  0  180.000000
302004  0.0  1.565000  1000  40.690205  0  0  0  0  180.000000
302005  0.0  1.565000  1000  40.870390  0  0  0  0  180.000000
302006  0.0  1.565000  1000  41.060810  0  0  0  0  180.000000
302007  0.0  1.565000  1000  41.238000  0  0  0  0  180.000000
302008  0.0  1.565000  1000  41.417935  0  0  0  0  180.000000
302009  0.0  1.565000  1000  41.604583  0  0  0  0  180.000000
302010  0.0  1.565000  1000  41.785703  0  0  0  0  180.000000
302011  0.0  1.565000  1000  41.967959  0  0  0  0  180.000000
302012  0.0  1.454000  1000  42.321984  0  0  0  0  180.000000
302013  0.0  1.454000  1000  42.512404  0  0  0  0  180.000000
302014  0.0  1.454000  1000  42.704712  0  0  0  0  180.000000
302015  0.0  1.454000  1000  42.899622  0  0  0  0  180.000000
302016  0.0  1.454000  1000  43.098641  0  0  0  0  180.000000
302017  0.0  1.454000  1000  43.294390  0  0  0  0  180.000000
302018  0.0  1.454000  1000  43.489616  0  0  0  0  180.000000
302019  0.0  1.454000  1000  43.685890  0  0  0  0  180.000000
302020  0.0  1.454000  1000  43.877746  0  0  0  0  180.000000
302021  0.0  1.454000  1000  44.077463  0  0  0  0  180.000000
302022  0.0  1.454000  1000  44.281689  0  0  0  0  180.000000
302023  0.0  1.352000  1000  44.738062  0  0  0  0  180.000000
302024  0.0  1.352000  1000  44.948628  0  0  0  0  180.000000
302025  0.0  1.352000  1000  45.154597  0  0  0  0  180.000000
302026  0.0  1.352000  1000  45.366494  0  0  0  0  180.000000
302027  0.0  1.352000  1000  45.580408  0  0  0  0  180.000000
302028  0.0  1.352000  1000  45.789204  0  0  0  0  180.000000
302029  0.0  1.352000  1000  45.988525  0  0  0  0  180.000000
302030  0.0  1.352000  1000  46.209669  0  0  0  0  180.000000
302031  0.0  1.352000  1000  46.414475  0  0  0  0  180.000000
302032  0.0  1.352000  1000  46.641455  0  0  0  0  180.000000
302033  0.0  1.352000  1000  46.843283  0  0  0  0  180.000000
302034  0.0  1.261000  1000  47.274536  0  0  0  0  180.000000
302035  0.0  1.261000  1000  47.495018  0  0  0  0  180.000000
302036  0.0  1.261000  1000  47.727265  0  0  0  0  180.000000
302037  0.0  1.261000  1000  47.952877  0  0  0  0  180.000000
302038  0.0  1.261000  1000  48.177461  0  0  0  0  180.000000
302039  0.0  1.261000  1000  48.400823  0  0  0  0  180.000000
302040  0.0  1.261000  1000  48.624561  0  0  0  0  180.000000
302041  0.0  1.261000  1000  48.858990  0  0  0  0  180.000000
302042  0.0  1.261000  1000  49.079554  0  0  0  0  180.000000
302043  0.0  1.261000  1000  49.315219  0  0  0  0  180.000000
302044  0.0  1.261000  1000  49.530297  0  0  0  0  180.000000
302045  0.0  1.178000  1000  49.960035  0  0  0  0  180.000000
302046  0.0  1.178000  1000  50.200036  0  0  0  0  180.000000
302047  0.0  1.178000  1000  50.450235  0  0  0  0  180.000000
302048  0.0  1.178000  1000  50.686903  0  0  0  0  180.000000
302049  0.0  1.178000  1000  50.919764  0  0  0  0  180.000000
302050  0.0  1.178000  1000  51.172923  0  0  0  0  180.000000
302051  0.0  1.178000  1000  51.411272  0  0  0  0  180.000000
302052  0.0  1.178000  1000  51.656252  0  0  0  0  180.000000
302053  0.0  1.178000  1000  51.891894  0  0  0  0  180.000000
302054  0.0  1.178000  1000  52.135050  0  0  0  0  180.000000
302055  0.0  1.178000  1000  52.378127  0  0  0  0  180.000000
302056  0.0  1.104000  1000  52.804850  0  0  0  0  180.000000
302057  0.0  1.104000  1000  53.052076  0  0  0  0  180.000000
302058  0.0  1.104000  1000  53.307253  0  0  0  0  180.000000
302059  0.0  1.104000  1000  53.571128  0  0  0  0  180.000000
302060  0.0  1.104000  1000  53.832270  0  0  0  0  180.000000
302061  0.0  1.104000  1000  54.081871  0  0  0  0  180.000000
302062  0.0  1.104000  1000  54.339555  0  0  0  0  180.000000
302063  0.0  1.104000  1000  54.598605  0  0  0  0  180.000000
302064  0.0  1.104000  1000  54.857959  0  0  0  0  180.000000
302065  0.0  1.104000  1000  55.119856  0  0  0  0  180.000000
302066  0.0  1.104000  1000  55.378312  0  0  0  0  180.000000
302067  0.0  1.037000  1000  55.934701  0  0  0  0  180.000000
302068  0.0  1.037000  1000  56.192532  0  0  0  0  180.000000
302069  0.0  1.037000  1000  56.466411  0  0  0  0  180.000000
302070  0.0  1.037000  1000  56.742233  0  0  0  0  180.000000
302071  0.0  1.037000  1000  57.014471  0  0  0  0  180.000000
302072  0.0  1.037000  1000  57.294706  0  0  0  0  180.000000
302073  0.0  1.037000  1000  57.571879  0  0  0  0  180.000000
302074  0.0  1.037000  1000  57.847748  0  0  0  0  180.000000
302075  0.0  1.037000  1000  58.117218  0  0  0  0  180.000000
302076  0.0  1.037000  1000  58.408733  0  0  0  0  180.000000
302077  0.0  1.037000  1000  58.670593  0  0  0  0  180.000000
302078  0.0  0.977000  1000  59.177971  0  0  0  0  180.000000
302079  0.0  0.977000  1000  59.469337  0  0  0  0  180.000000
302080  0.0  0.977000  1000  59.766421  0  0  0  0  180.000000
302081  0.0  0.977000  1000  60.058422  0  0  0  0  180.000000
302082  0.0  0.977000  1000  60.356180  0  0  0  0  180.000000
302083  0.0  0.977000  1000  60.627541  0  0  0  0  180.000000
302084  0.0  0.977000  1000  60.936400  0  0  0  0  180.000000
302085  0.0  0.977000  1000  61.207731  0  0  0  0  180.000000
302086  0.0  0.977000  1000  61.515030  0  0  0  0  180.000000
302087  0.0  0.977000  1000  61.814975  0  0  0  0  180.000000
302088  0.0  0.977000  1000  62.104663  0  0  0  0  180.000000
302089  0.0  0.925000  1000  62.678053  0  0  0  0  180.000000
302090  0.0  0.925000  1000  62.993736  0  0  0  0  180.000000
302091  0.0  0.925000  1000  63.302989  0  0  0  0  180.000000
302092  0.0  0.925000  1000  63.602294  0  0  0  0  180.000000
302093  0.0  0.925000  1000  63.904961  0  0  0  0  180.000000
302094  0.0  0.925000  1000  64.204885  0  0  0  0  180.000000
302095  0.0  0.925000  1000  64.507475  0  0  0  0  180.000000
302096  0.0  0.925000  1000  64.839164  0  0  0  0  180.000000
302097  0.0  0.925000  1000  65.140853  0  0  0  0  180.000000
302098  0.0  0.925000  1000  65.431671  0  0  0  0  180.000000
302099  0.0  0.925000  1000  65.744466  0  0  0  0  180.000000
  303200       0.0     1.5652  1000    40.385    0    0    0    0    0
303001  0.0  1.565000  1000  40.272926  0  0  0  0  -150.000000
303002  0.0  1.565000  1000  40.450313  0  0  0  0  -150.000000
303003  0.0  1.565000  1000  40.630974  0  0  0  0  -150.000000
303004  0.0  1.565000  1000  40.813772  0  0  0  0  -150.000000
303005  0.0  1.565000  1000  40.994135  0  0  0  0  -150.000000
303006  0.0  1.565000  1000  41.178723  0  0  0  0  -150.000000
303007  0.0  1.565000  1000  41.359487  0  0  0  0  -150.000000
303008  0.0  1.565000  1000  41.539591  0  0  0  0  -150.000000
303009  0.0  1.565000  1000  41.728128  0  0  0  0  -150.000000
303010  0.0  1.565000  1000  41.902553  0  0  0  0  -150.000000
303011  0.0  1.565000  1000  42.095694  0  0  0  0  -150.000000
303012  0.0  1.454000  1000  42.483519  0  0  0  0  -150.000000
303013  0.0  1.454000  1000  42.687443  0  0  0  0  -150.000000
303014  0.0  1.454000  1000  42.867800  0  0  0  0  -150.000000
303015  0.0  1.454000  1000  43.064850  0  0  0  0  -150.000000
303016  0.0  1.454000  1000  43.262477  0  0  0  0  -150.000000
303017  0.0  1.454000  1000  43.464397  0  0  0  0  -150.000000
303018  0.0  1.454000  1000  43.649096  0  0  0  0  -150.000000
303019  0.0  1.454000  1000  43.854133  0  0  0  0  -150.000000
303020  0.0  1.454000  1000  44.045945  0  0  0  0  -150.000000
303021  0.0  1.454000  1000  44.247476  0  0  0  0  -150.000000
303022  0.0  1.454000  1000  44.441001  0  0  0  0  -150.000000
303023  0.0  1.352000  1000  44.807369  0  0  0  0  -150.000000
303024  0.0  1.352000  1000  45.019188  0  0  0  0  -150.000000
303025  0.0  1.352000  1000  45.226943  0  0  0  0  -150.000000
303026  0.0  1.352000  1000  45.437122  0  0  0  0  -150.000000
303027  0.0  1.352000  1000  45.650724  0  0  0  0  -150.000000
303028  0.0  1.352000  1000  45.859971  0  0  0  0  -150.000000
303029  0.0  1.352000  1000  46.073895  0  0  0  0  -150.000000
303030  0.0  1.352000  1000  46.280334  0  0  0  0  -150.000000
303031  0.0  1.352000  1000  46.491856  0  0  0  0  -150.000000
303032  0.0  1.352000  1000  46.704762  0  0  0  0  -150.000000
303033  0.0  1.352000  1000  46.915996  0  0  0  0  -150.000000
303034  0.0  1.261000  1000  47.343604  0  0  0  0  -150.000000
303035  0.0  1.261000  1000  47.573271  0  0  0  0  -150.000000
303036  0.0  1.261000  1000  47.799710  0  0  0  0  -150.000000
303037  0.0  1.261000  1000  48.028312  0  0  0  0  -150.000000
303038  0.0  1.261000  1000  48.249844  0  0  0  0  -150.000000
303039  0.0  1.261000  1000  48.480107  0  0  0  0  -150.000000
303040  0.0  1.261000  1000  48.702538  0  0  0  0  -150.000000
303041  0.0  1.261000  1000  48.925636  0  0  0  0  -150.000000
303042  0.0  1.261000  1000  49.149686  0  0  0  0  -150.000000
303043  0.0  1.261000  1000  49.380000  0  0  0  0  -150.000000
303044  0.0  1.261000  1000  49.603753  0  0  0  0  -150.000000
303045  0.0  1.178000  1000  50.114603  0  0  0  0  -150.000000
303046  0.0  1.178000  1000  50.342966  0  0  0  0  -150.000000
303047  0.0  1.178000  1000  50.585009  0  0  0  0  -150.000000
303048  0.0  1.178000  1000  50.829510  0  0  0  0  -150.000000
303049  0.0  1.178000  1000  51.073373  0  0  0  0  -150.000000
303050  0.0  1.178000  1000  51.312598  0  0  0  0  -150.000000
303051  0.0  1.178000  1000  51.555141  0  0  0  0  -150.000000
303052  0.0  1.178000  1000  51.785757  0  0  0  0  -150.000000
303053  0.0  1.178000  1000  52.036314  0  0  0  0  -150.000000
303054  0.0  1.178000  1000  52.274782  0  0  0  0  -150.000000
303055  0.0  1.178000  1000  52.532859  0  0  0  0  -150.000000
303056  0.0  1.104000  1000  52.909745  0  0  0  0  -150.000000
303057  0.0  1.104000  1000  53.170550  0  0  0  0  -150.000000
303058  0.0  1.104000  1000  53.421677  0  0  0  0  -150.000000
303059  0.0  1.104000  1000  53.676421  0  0  0  0  -150.000000
303060  0.0  1.104000  1000  53.936061  0  0  0  0  -150.000000
303061  0.0  1.104000  1000  54.196362  0  0  0  0  -150.000000
303062  0.0  1.104000  1000  54.453596  0  0  0  0  -150.000000
303063  0.0  1.104000  1000  54.721136  0  0  0  0  -150.000000
303064  0.0  1.104000  1000  54.968023  0  0  0  0  -150.000000
303065  0.0  1.104000  1000  55.224830  0  0  0  0  -150.000000
303066  0.0  1.104000  1000  55.492326  0  0  0  0  -150.000000
303067  0.0  1.037000  1000  56.006596  0  0  0  0  -150.000000
303068  0.0  1.037000  1000  56.267521  0  0  0  0  -150.000000
303069  0.0  1.037000  1000  56.538358  0  0  0  0  -150.000000
303070  0.0  1.037000  1000  56.822855  0  0  0  0  -150.000000
303071  0.0  1.037000  1000  57.096748  0  0  0  0  -150.000000
303072  0.0  1.037000  1000  57.371769  0  0  0  0  -150.000000
303073  0.0  1.037000  1000  57.645384  0  0  0  0  -150.000000
303074  0.0  1.037000  1000  57.910932  0  0  0  0  -150.000000
303075  0.0  1.037000  1000  58.184082  0  0  0  0  -150.000000
303076  0.0  1.037000  1000  58.479421  0  0  0  0  -150.000000
303077  0.0  1.037000  1000  58.751300  0  0  0  0  -150.000000
303078  0.0  0.977000  1000  59.297635  0  0  0  0  -150.000000
303079  0.0  0.977000  1000  59.596393  0  0  0  0  -150.000000
303080  0.0  0.977000  1000  59.879413  0  0  0  0  -150.000000
303081  0.0  0.977000  1000  60.180635  0  0  0  0  -150.000000
303082  0.0  0.977000  1000  60.464442  0  0  0  0  -150.000000
303083  0.0  0.977000  1000  60.764856  0  0  0  0  -150.000000
303084  0.0  0.977000  1000  61.040204  0  0  0  0  -150.000000
303085  0.0  0.977000  1000  61.334637  0  0  0  0  -150.000000
303086  0.0  0.977000  1000  61.640516  0  0  0  0  -150.000000
303087  0.0  0.977000  1000  61.922719  0  0  0  0  -150.000000
303088  0.0  0.977000  1000  62.221207  0  0  0  0  -150.000000
303089  0.0  0.925000  1000  62.785419  0  0  0  0  -150.000000
303090  0.0  0.925000  1000  63.094365  0  0  0  0  -150.000000
303091  0.0  0.925000  1000  63.398055  0  0  0  0  -150.000000
303092  0.0  0.925000  1000  63.690254  0  0  0  0  -150.000000
303093  0.0  0.925000  1000  64.004601  0  0  0  0  -150.000000
303094  0.0  0.925000  1000  64.322214  0  0  0  0  -150.000000
303095  0.0  0.925000  1000  64.622964  0  0  0  0  -150.000000
303096  0.0  0.925000  1000  64.936588  0  0  0  0  -150.000000
303097  0.0  0.925000  1000  65.239684  0  0  0  0  -150.000000
303098  0.0  0.925000  1000  65.547850  0  0  0  0  -150.000000
303099  0.0  0.925000  1000  65.855508  0  0  0  0  -150.000000
  304200       0.0     1.5652  1000    40.385    0    0    0    0    0
304001  0.0  1.565000  1000  40.250010  0  0  0  0  -30.000000
304002  0.0  1.565000  1000  40.423513  0  0  0  0  -30.000000
304003  0.0  1.565000  1000  40.602383  0  0  0  0  -30.000000
304004  0.0  1.565000  1000  40.788669  0  0  0  0  -30.000000
304005  0.0  1.565000  1000  40.974557  0  0  0  0  -30.000000
304006  0.0  1.565000  1000  41.157597  0  0  0  0  -30.000000
304007  0.0  1.565000  1000  41.354467  0  0  0  0  -30.000000
304008  0.0  1.565000  1000  41.539531  0  0  0  0  -30.000000
304009  0.0  1.565000  1000  41.718039  0  0  0  0  -30.000000
304010  0.0  1.565000  1000  41.896482  0  0  0  0  -30.000000
304011  0.0  1.565000  1000  42.080476  0  0  0  0  -30.000000
304012  0.0  1.454000  1000  42.347345  0  0  0  0  -30.000000
304013  0.0  1.454000  1000  42.539087  0  0  0  0  -30.000000
304014  0.0  1.454000  1000  42.730660  0  0  0  0  -30.000000
304015  0.0  1.454000  1000  42.927189  0  0  0  0  -30.000000
304016  0.0  1.454000  1000  43.120081  0  0  0  0  -30.000000
304017  0.0  1.454000  1000  43.319500  0  0  0  0  -30.000000
304018  0.0  1.454000  1000  43.510118  0  0  0  0  -30.000000
304019  0.0  1.454000  1000  43.703584  0  0  0  0  -30.000000
304020  0.0  1.454000  1000  43.903705  0  0  0  0  -30.000000
304021  0.0  1.454000  1000  44.102286  0  0  0  0  -30.000000
304022  0.0  1.454000  1000  44.295951  0  0  0  0  -30.000000
304023  0.0  1.352000  1000  44.710779  0  0  0  0  -30.000000
304024  0.0  1.352000  1000  44.925403  0  0  0  0  -30.000000
304025  0.0  1.352000  1000  45.124176  0  0  0  0  -30.000000
304026  0.0  1.352000  1000  45.338589  0  0  0  0  -30.000000
304027  0.0  1.352000  1000  45.545809  0  0  0  0  -30.000000
304028  0.0  1.352000  1000  45.752556  0  0  0  0  -30.000000
