Number_of_entries  Number_of_user_table_parameters
             3008                                5
Detector     Delta       Len2  Code    2theta  UT1  UT2  UT3  UT4  UT5
301024  0.0  1.352000  100  44.869793  0  0  0  0  150.000000
301025  0.0  1.352000  100  45.072841  0  0  0  0  150.000000
301026  0.0  1.352000  100  45.282895  0  0  0  0  150.000000
301027  0.0  1.352000  100  45.493402  0  0  0  0  150.000000
301028  0.0  1.352000  100  45.698482  0  0  0  0  150.000000
301029  0.0  1.352000  100  45.909772  0  0  0  0  150.000000
301030  0.0  1.352000  100  46.117624  0  0  0  0  150.000000
301031  0.0  1.352000  100  46.336415  0  0  0  0  150.000000
301032  0.0  1.352000  100  46.540964  0  0  0  0  150.000000
301033  0.0  1.352000  100  46.773099  0  0  0  0  150.000000
301034  0.0  1.261000  100  47.227379  0  0  0  0  150.000000
301035  0.0  1.261000  100  47.431215  0  0  0  0  150.000000
301036  0.0  1.261000  100  47.673126  0  0  0  0  150.000000
301037  0.0  1.261000  100  47.884359  0  0  0  0  150.000000
301038  0.0  1.261000  100  48.117498  0  0  0  0  150.000000
301039  0.0  1.261000  100  48.341753  0  0  0  0  150.000000
301040  0.0  1.261000  100  48.572263  0  0  0  0  150.000000
301041  0.0  1.261000  100  48.808575  0  0  0  0  150.000000
301042  0.0  1.261000  100  49.026267  0  0  0  0  150.000000
301043  0.0  1.261000  100  49.250453  0  0  0  0  150.000000
301044  0.0  1.261000  100  49.484066  0  0  0  0  150.000000
301045  0.0  1.178000  100  49.913107  0  0  0  0  150.000000
301046  0.0  1.178000  100  50.150243  0  0  0  0  150.000000
301047  0.0  1.178000  100  50.400430  0  0  0  0  150.000000
301048  0.0  1.178000  100  50.630476  0  0  0  0  150.000000
301049  0.0  1.178000  100  50.873933  0  0  0  0  150.000000
301050  0.0  1.178000  100  51.111872  0  0  0  0  150.000000
301051  0.0  1.178000  100  51.374974  0  0  0  0  150.000000
301052  0.0  1.178000  100  51.601009  0  0  0  0  150.000000
301053  0.0  1.178000  100  51.848542  0  0  0  0  150.000000
301054  0.0  1.178000  100  52.085431  0  0  0  0  150.000000
301055  0.0  1.178000  100  52.328032  0  0  0  0  150.000000
301056  0.0  1.104000  100  52.714446  0  0  0  0  150.000000
301057  0.0  1.104000  100  52.974646  0  0  0  0  150.000000
301058  0.0  1.104000  100  53.242089  0  0  0  0  150.000000
301059  0.0  1.104000  100  53.491657  0  0  0  0  150.000000
301060  0.0  1.104000  100  53.744784  0  0  0  0  150.000000
301061  0.0  1.104000  100  53.999679  0  0  0  0  150.000000
301062  0.0  1.104000  100  54.264398  0  0  0  0  150.000000
301063  0.0  1.104000  100  54.521250  0  0  0  0  150.000000
301064  0.0  1.104000  100  54.786373  0  0  0  0  150.000000
301065  0.0  1.104000  100  55.045381  0  0  0  0  150.000000
301066  0.0  1.104000  100  55.289405  0  0  0  0  150.000000
301067  0.0  1.037000  100  55.811252  0  0  0  0  150.000000
301068  0.0  1.037000  100  56.078158  0  0  0  0  150.000000
301069  0.0  1.037000  100  56.348759  0  0  0  0  150.000000
301070  0.0  1.037000  100  56.630541  0  0  0  0  150.000000
301071  0.0  1.037000  100  56.888188  0  0  0  0  150.000000
301072  0.0  1.037000  100  57.170042  0  0  0  0  150.000000
301073  0.0  1.037000  100  57.440939  0  0  0  0  150.000000
301074  0.0  1.037000  100  57.719244  0  0  0  0  150.000000
301075  0.0  1.037000  100  57.990920  0  0  0  0  150.000000
301076  0.0  1.037000  100  58.273044  0  0  0  0  150.000000
301077  0.0  1.037000  100  58.551171  0  0  0  0  150.000000
301078  0.0  0.977000  100  59.128795  0  0  0  0  150.000000
301079  0.0  0.977000  100  59.427048  0  0  0  0  150.000000
301080  0.0  0.977000  100  59.695777  0  0  0  0  150.000000
301081  0.0  0.977000  100  59.998055  0  0  0  0  150.000000
301082  0.0  0.977000  100  60.293375  0  0  0  0  150.000000
301083  0.0  0.977000  100  60.603193  0  0  0  0  150.000000
301084  0.0  0.977000  100  60.869817  0  0  0  0  150.000000
301085  0.0  0.977000  100  61.167274  0  0  0  0  150.000000
301086  0.0  0.977000  100  61.459850  0  0  0  0  150.000000
301087  0.0  0.977000  100  61.757658  0  0  0  0  150.000000
301088  0.0  0.977000  100  62.042085  0  0  0  0  150.000000
301089  0.0  0.925000  100  62.586514  0  0  0  0  150.000000
301090  0.0  0.925000  100  62.887509  0  0  0  0  150.000000
301091  0.0  0.925000  100  63.187503  0  0  0  0  150.000000
301092  0.0  0.925000  100  63.513224  0  0  0  0  150.000000
301093  0.0  0.925000  100  63.817325  0  0  0  0  150.000000
301094  0.0  0.925000  100  64.100434  0  0  0  0  150.000000
301095  0.0  0.925000  100  64.424398  0  0  0  0  150.000000
301096  0.0  0.925000  100  64.746206  0  0  0  0  150.000000
301097  0.0  0.925000  100  65.041396  0  0  0  0  150.000000
301098  0.0  0.925000  100  65.351625  0  0  0  0  150.000000
301099  0.0  0.925000  100  65.664619  0  0  0  0  150.000000
  302200       0.0       0.25   100      90.0    0    0    0    0    0
302001  0.0  1.565000  100  40.124279  0  0  0  0  180.000000
302002  0.0  1.565000  100  40.309672  0  0  0  0  180.000000
302003  0.0  1.565000  100  40.497477  0  0  0  0  180.000000
302004  0.0  1.565000  100  40.667233  0  0  0  0  180.000000
302005  0.0  1.565000  100  40.851577  0  0  0  0  180.000000
302006  0.0  1.565000  100  41.050494  0  0  0  0  180.000000
302007  0.0  1.565000  100  41.217627  0  0  0  0  180.000000
302008  0.0  1.565000  100  41.404876  0  0  0  0  180.000000
302009  0.0  1.565000  100  41.583131  0  0  0  0  180.000000
302010  0.0  1.565000  100  41.765898  0  0  0  0  180.000000
302011  0.0  1.565000  100  41.952355  0  0  0  0  180.000000
302012  0.0  1.454000  100  42.307574  0  0  0  0  180.000000
302013  0.0  1.454000  100  42.496287  0  0  0  0  180.000000
302014  0.0  1.454000  100  42.683854  0  0  0  0  180.000000
302015  0.0  1.454000  100  42.886002  0  0  0  0  180.000000
302016  0.0  1.454000  100  43.083843  0  0  0  0  180.000000
302017  0.0  1.454000  100  43.274951  0  0  0  0  180.000000
302018  0.0  1.454000  100  43.467868  0  0  0  0  180.000000
302019  0.0  1.454000  100  43.677678  0  0  0  0  180.000000
302020  0.0  1.454000  100  43.867062  0  0  0  0  180.000000
302021  0.0  1.454000  100  44.059095  0  0  0  0  180.000000
302022  0.0  1.454000  100  44.269311  0  0  0  0  180.000000
302023  0.0  1.352000  100  44.727695  0  0  0  0  180.000000
302024  0.0  1.352000  100  44.941431  0  0  0  0  180.000000
302025  0.0  1.352000  100  45.145736  0  0  0  0  180.000000
302026  0.0  1.352000  100  45.352523  0  0  0  0  180.000000
302027  0.0  1.352000  100  45.570470  0  0  0  0  180.000000
302028  0.0  1.352000  100  45.779349  0  0  0  0  180.000000
302029  0.0  1.352000  100  45.986709  0  0  0  0  180.000000
302030  0.0  1.352000  100  46.195139  0  0  0  0  180.000000
302031  0.0  1.352000  100  46.402720  0  0  0  0  180.000000
302032  0.0  1.352000  100  46.606763  0  0  0  0  180.000000
302033  0.0  1.352000  100  46.827293  0  0  0  0  180.000000
302034  0.0  1.261000  100  47.255185  0  0  0  0  180.000000
302035  0.0  1.261000  100  47.483958  0  0  0  0  180.000000
302036  0.0  1.261000  100  47.708301  0  0  0  0  180.000000
302037  0.0  1.261000  100  47.938472  0  0  0  0  180.000000
302038  0.0  1.261000  100  48.167860  0  0  0  0  180.000000
302039  0.0  1.261000  100  48.378391  0  0  0  0  180.000000
302040  0.0  1.261000  100  48.612809  0  0  0  0  180.000000
302041  0.0  1.261000  100  48.839716  0  0  0  0  180.000000
302042  0.0  1.261000  100  49.063043  0  0  0  0  180.000000
302043  0.0  1.261000  100  49.295026  0  0  0  0  180.000000
302044  0.0  1.261000  100  49.509951  0  0  0  0  180.000000
302045  0.0  1.178000  100  49.959537  0  0  0  0  180.000000
302046  0.0  1.178000  100  50.189250  0  0  0  0  180.000000
302047  0.0  1.178000  100  50.429802  0  0  0  0  180.000000
302048  0.0  1.178000  100  50.672701  0  0  0  0  180.000000
302049  0.0  1.178000  100  50.910825  0  0  0  0  180.000000
302050  0.0  1.178000  100  51.166586  0  0  0  0  180.000000
302051  0.0  1.178000  100  51.402986  0  0  0  0  180.000000
302052  0.0  1.178000  100  51.640336  0  0  0  0  180.000000
302053  0.0  1.178000  100  51.869730  0  0  0  0  180.000000
302054  0.0  1.178000  100  52.124800  0  0  0  0  180.000000
302055  0.0  1.178000  100  52.353584  0  0  0  0  180.000000
302056  0.0  1.104000  100  52.792028  0  0  0  0  180.000000
302057  0.0  1.104000  100  53.034076  0  0  0  0  180.000000
302058  0.0  1.104000  100  53.309414  0  0  0  0  180.000000
302059  0.0  1.104000  100  53.545422  0  0  0  0  180.000000
302060  0.0  1.104000  100  53.814029  0  0  0  0  180.000000
302061  0.0  1.104000  100  54.074833  0  0  0  0  180.000000
302062  0.0  1.104000  100  54.324570  0  0  0  0  180.000000
302063  0.0  1.104000  100  54.592761  0  0  0  0  180.000000
302064  0.0  1.104000  100  54.854970  0  0  0  0  180.000000
302065  0.0  1.104000  100  55.106519  0  0  0  0  180.000000
302066  0.0  1.104000  100  55.370884  0  0  0  0  180.000000
302067  0.0  1.037000  100  55.927284  0  0  0  0  180.000000
302068  0.0  1.037000  100  56.193327  0  0  0  0  180.000000
302069  0.0  1.037000  100  56.463219  0  0  0  0  180.000000
302070  0.0  1.037000  100  56.744203  0  0  0  0  180.000000
302071  0.0  1.037000  100  57.024777  0  0  0  0  180.000000
302072  0.0  1.037000  100  57.288603  0  0  0  0  180.000000
302073  0.0  1.037000  100  57.568625  0  0  0  0  180.000000
302074  0.0  1.037000  100  57.845160  0  0  0  0  180.000000
302075  0.0  1.037000  100  58.106798  0  0  0  0  180.000000
302076  0.0  1.037000  100  58.396340  0  0  0  0  180.000000
302077  0.0  1.037000  100  58.656074  0  0  0  0  180.000000
302078  0.0  0.977000  100  59.171703  0  0  0  0  180.000000
302079  0.0  0.977000  100  59.456956  0  0  0  0  180.000000
302080  0.0  0.977000  100  59.750698  0  0  0  0  180.000000
302081  0.0  0.977000  100  60.057648  0  0  0  0  180.000000
302082  0.0  0.977000  100  60.337458  0  0  0  0  180.000000
302083  0.0  0.977000  100  60.633021  0  0  0  0  180.000000
302084  0.0  0.977000  100  60.927728  0  0  0  0  180.000000
302085  0.0  0.977000  100  61.214435  0  0  0  0  180.000000
302086  0.0  0.977000  100  61.520575  0  0  0  0  180.000000
302087  0.0  0.977000  100  61.805674  0  0  0  0  180.000000
302088  0.0  0.977000  100  62.111874  0  0  0  0  180.000000
302089  0.0  0.925000  100  62.680403  0  0  0  0  180.000000
302090  0.0  0.925000  100  62.977917  0  0  0  0  180.000000
302091  0.0  0.925000  100  63.287556  0  0  0  0  180.000000
302092  0.0  0.925000  100  63.585336  0  0  0  0  180.000000
302093  0.0  0.925000  100  63.910420  0  0  0  0  180.000000
302094  0.0  0.925000  100  64.197409  0  0  0  0  180.000000
302095  0.0  0.925000  100  64.516013  0  0  0  0  180.000000
302096  0.0  0.925000  100  64.839056  0  0  0  0  180.000000
302097  0.0  0.925000  100  65.136872  0  0  0  0  180.000000
302098  0.0  0.925000  100  65.444404  0  0  0  0  180.000000
302099  0.0  0.925000  100  65.753901  0  0  0  0  180.000000
  303200       0.0       0.25   100      90.0    0    0    0    0    0
303001  0.0  1.565000  100  40.251789  0  0  0  0  -150.000000
303002  0.0  1.565000  100  40.426436  0  0  0  0  -150.000000
303003  0.0  1.565000  100  40.605649  0  0  0  0  -150.000000
303004  0.0  1.565000  100  40.792389  0  0  0  0  -150.000000
303005  0.0  1.565000  100  40.970824  0  0  0  0  -150.000000
303006  0.0  1.565000  100  41.155907  0  0  0  0  -150.000000
303007  0.0  1.565000  100  41.335954  0  0  0  0  -150.000000
303008  0.0  1.565000  100  41.521890  0  0  0  0  -150.000000
303009  0.0  1.565000  100  41.701286  0  0  0  0  -150.000000
303010  0.0  1.565000  100  41.887684  0  0  0  0  -150.000000
303011  0.0  1.565000  100  42.070645  0  0  0  0  -150.000000
303012  0.0  1.454000  100  42.458824  0  0  0  0  -150.000000
303013  0.0  1.454000  100  42.653265  0  0  0  0  -150.000000
303014  0.0  1.454000  100  42.847948  0  0  0  0  -150.000000
303015  0.0  1.454000  100  43.042936  0  0  0  0  -150.000000
303016  0.0  1.454000  100  43.242353  0  0  0  0  -150.000000
303017  0.0  1.454000  100  43.429418  0  0  0  0  -150.000000
303018  0.0  1.454000  100  43.624922  0  0  0  0  -150.000000
303019  0.0  1.454000  100  43.818945  0  0  0  0  -150.000000
303020  0.0  1.454000  100  44.022923  0  0  0  0  -150.000000
303021  0.0  1.454000  100  44.228832  0  0  0  0  -150.000000
303022  0.0  1.454000  100  44.412923  0  0  0  0  -150.000000
303023  0.0  1.352000  100  44.800220  0  0  0  0  -150.000000
303024  0.0  1.352000  100  45.000978  0  0  0  0  -150.000000
303025  0.0  1.352000  100  45.206993  0  0  0  0  -150.000000
303026  0.0  1.352000  100  45.410634  0  0  0  0  -150.000000
303027  0.0  1.352000  100  45.624062  0  0  0  0  -150.000000
303028  0.0  1.352000  100  45.847457  0  0  0  0  -150.000000
303029  0.0  1.352000  100  46.052829  0  0  0  0  -150.000000
303030  0.0  1.352000  100  46.267044  0  0  0  0  -150.000000
303031  0.0  1.352000  100  46.464661  0  0  0  0  -150.000000
303032  0.0  1.352000  100  46.687046  0  0  0  0  -150.000000
303033  0.0  1.352000  100  46.894155  0  0  0  0  -150.000000
303034  0.0  1.261000  100  47.326933  0  0  0  0  -150.000000
303035  0.0  1.261000  100  47.556460  0  0  0  0  -150.000000
303036  0.0  1.261000  100  47.771358  0  0  0  0  -150.000000
303037  0.0  1.261000  100  48.003864  0  0  0  0  -150.000000
303038  0.0  1.261000  100  48.230567  0  0  0  0  -150.000000
303039  0.0  1.261000  100  48.455916  0  0  0  0  -150.000000
303040  0.0  1.261000  100  48.674856  0  0  0  0  -150.000000
303041  0.0  1.261000  100  48.905706  0  0  0  0  -150.000000
303042  0.0  1.261000  100  49.123640  0  0  0  0  -150.000000
303043  0.0  1.261000  100  49.360375  0  0  0  0  -150.000000
303044  0.0  1.261000  100  49.580515  0  0  0  0  -150.000000
303045  0.0  1.178000  100  50.090657  0  0  0  0  -150.000000
303046  0.0  1.178000  100  50.331923  0  0  0  0  -150.000000
303047  0.0  1.178000  100  50.562278  0  0  0  0  -150.000000
303048  0.0  1.178000  100  50.803165  0  0  0  0  -150.000000
303049  0.0  1.178000  100  51.051549  0  0  0  0  -150.000000
303050  0.0  1.178000  100  51.292363  0  0  0  0  -150.000000
303051  0.0  1.178000  100  51.530037  0  0  0  0  -150.000000
303052  0.0  1.178000  100  51.768784  0  0  0  0  -150.000000
303053  0.0  1.178000  100  52.018665  0  0  0  0  -150.000000
303054  0.0  1.178000  100  52.253278  0  0  0  0  -150.000000
303055  0.0  1.178000  100  52.499549  0  0  0  0  -150.000000
303056  0.0  1.104000  100  52.892426  0  0  0  0  -150.000000
303057  0.0  1.104000  100  53.164018  0  0  0  0  -150.000000
303058  0.0  1.104000  100  53.410816  0  0  0  0  -150.000000
303059  0.0  1.104000  100  53.664563  0  0  0  0  -150.000000
303060  0.0  1.104000  100  53.923822  0  0  0  0  -150.000000
303061  0.0  1.104000  100  54.178182  0  0  0  0  -150.000000
303062  0.0  1.104000  100  54.438668  0  0  0  0  -150.000000
303063  0.0  1.104000  100  54.698927  0  0  0  0  -150.000000
303064  0.0  1.104000  100  54.945003  0  0  0  0  -150.000000
303065  0.0  1.104000  100  55.219771  0  0  0  0  -150.000000
303066  0.0  1.104000  100  55.472299  0  0  0  0  -150.000000
303067  0.0  1.037000  100  55.974868  0  0  0  0  -150.000000
303068  0.0  1.037000  100  56.253190  0  0  0  0  -150.000000
303069  0.0  1.037000  100  56.518954  0  0  0  0  -150.000000
303070  0.0  1.037000  100  56.788917  0  0  0  0  -150.000000
303071  0.0  1.037000  100  57.072751  0  0  0  0  -150.000000
303072  0.0  1.037000  100  57.354873  0  0  0  0  -150.000000
303073  0.0  1.037000  100  57.619738  0  0  0  0  -150.000000
303074  0.0  1.037000  100  57.891243  0  0  0  0  -150.000000
303075  0.0  1.037000  100  58.181917  0  0  0  0  -150.000000
303076  0.0  1.037000  100  58.447562  0  0  0  0  -150.000000
303077  0.0  1.037000  100  58.725744  0  0  0  0  -150.000000
303078  0.0  0.977000  100  59.284401  0  0  0  0  -150.000000
303079  0.0  0.977000  100  59.566173  0  0  0  0  -150.000000
303080  0.0  0.977000  100  59.864001  0  0  0  0  -150.000000
303081  0.0  0.977000  100  60.156252  0  0  0  0  -150.000000
303082  0.0  0.977000  100  60.428662  0  0  0  0  -150.000000
303083  0.0  0.977000  100  60.742630  0  0  0  0  -150.000000
303084  0.0  0.977000  100  61.030530  0  0  0  0  -150.000000
303085  0.0  0.977000  100  61.316694  0  0  0  0  -150.000000
303086  0.0  0.977000  100  61.590926  0  0  0  0  -150.000000
303087  0.0  0.977000  100  61.906654  0  0  0  0  -150.000000
303088  0.0  0.977000  100  62.198286  0  0  0  0  -150.000000
303089  0.0  0.925000  100  62.777207  0  0  0  0  -150.000000
303090  0.0  0.925000  100  63.078659  0  0  0  0  -150.000000
303091  0.0  0.925000  100  63.385042  0  0  0  0  -150.000000
303092  0.0  0.925000  100  63.681029  0  0  0  0  -150.000000
303093  0.0  0.925000  100  63.997286  0  0  0  0  -150.000000
303094  0.0  0.925000  100  64.299991  0  0  0  0  -150.000000
303095  0.0  0.925000  100  64.607619  0  0  0  0  -150.000000
303096  0.0  0.925000  100  64.917469  0  0  0  0  -150.000000
303097  0.0  0.925000  100  65.226154  0  0  0  0  -150.000000
303098  0.0  0.925000  100  65.529017  0  0  0  0  -150.000000
303099  0.0  0.925000  100  65.852946  0  0  0  0  -150.000000
  304200       0.0       0.25   100      90.0    0    0    0    0    0
304001  0.0  1.565000  100  40.246628  0  0  0  0  -30.000000
304002  0.0  1.565000  100  40.416796  0  0  0  0  -30.000000
304003  0.0  1.565000  100  40.604390  0  0  0  0  -30.000000
304004  0.0  1.565000  100  40.786699  0  0  0  0  -30.000000
304005  0.0  1.565000  100  40.976832  0  0  0  0  -30.000000
304006  0.0  1.565000  100  41.156105  0  0  0  0  -30.000000
304007  0.0  1.565000  100  41.344900  0  0  0  0  -30.000000
304008  0.0  1.565000  100  41.522527  0  0  0  0  -30.000000
304009  0.0  1.565000  100  41.708212  0  0  0  0  -30.000000
304010  0.0  1.565000  100  41.892445  0  0  0  0  -30.000000
