Number of detectors, Number of user table parameters/detector                   
6284 6
Det# 	Delta	L2	Code 2theta  dcode eff_fac effc  res      dtime   phi            
503030  -1.00   1.3755  900   97.868  2.0  1.25000  1.0  0.00550  3.00   19.800
503031  -1.00   1.3832  900   97.649  2.0  1.25000  1.0  0.00550  3.00   19.800
503032  -1.00   1.3755  900   97.630  2.0  1.25000  1.0  0.00550  3.00   19.800
503033  -1.00   1.3832  900   97.230  2.0  1.25000  1.0  0.00550  3.00   19.800
503034  -1.00   1.3755  900   97.034  2.0  1.25000  1.0  0.00550  3.00   19.800
503035  -1.00   1.3832  900   96.810  2.0  1.25000  1.0  0.00550  3.00   19.800
503036  -1.00   1.3755  900   96.614  2.0  1.25000  1.0  0.00550  3.00   19.800
503037  -1.00   1.3832  900   96.391  2.0  1.25000  1.0  0.00550  3.00   19.800
503038  -1.00   1.3755  900   96.196  2.0  1.25000  1.0  0.00550  3.00   19.800
503039  -1.00   1.3832  900   95.963  2.0  1.25000  1.0  0.00550  3.00   19.800
503040  -1.00   1.3755  900   95.765  2.0  1.25000  1.0  0.00550  3.00   19.800
503041  -1.00   1.3832  900   95.543  2.0  1.25000  1.0  0.00550  3.00   19.800
503042  -1.00   1.3755  900   95.350  2.0  1.25000  1.0  0.00550  3.00   19.800
503043  -1.00   1.3832  900   95.157  2.0  1.25000  1.0  0.00550  3.00   19.800
503044  -1.00   1.3755  900   94.937  2.0  1.25000  1.0  0.00550  3.00   19.800
503045  -1.00   1.3832  900   94.713  2.0  1.25000  1.0  0.00550  3.00   19.800
503046  -1.00   1.3755  900   94.524  2.0  1.25000  1.0  0.00550  3.00   19.800
503047  -1.00   1.3832  900   94.306  2.0  1.25000  1.0  0.00550  3.00   19.800
503048  -1.00   1.3755  900   99.971  2.0  1.25000  1.0  0.00550  3.00   19.800
503049  -1.00   1.3832  900   93.888  2.0  1.25000  1.0  0.00550  3.00   19.800
503050  -1.00   1.3755  900   94.176  2.0  1.25000  1.0  0.00550  3.00   19.800
503051  -1.00   1.3832  900   93.472  2.0  1.25000  1.0  0.00550  3.00   19.800
503052  -1.00   1.3755  900   93.274  2.0  1.25000  1.0  0.00550  3.00   19.800
503053  -1.00   1.3832  900   93.050  2.0  1.25000  1.0  0.00550  3.00   19.800
503054  -1.00   1.3755  900   92.857  2.0  1.25000  1.0  0.00550  3.00   19.800
503055  -1.00   1.3832  900   92.636  2.0  1.25000  1.0  0.00550  3.00   19.800
503056  -1.00   1.3755  900   92.433  2.0  1.25000  1.0  0.00550  3.00   19.800
503057  -1.00   1.3832  900   92.210  2.0  1.25000  1.0  0.00550  3.00   19.800
503058  -1.00   1.3755  900   92.016  2.0  1.25000  1.0  0.00550  3.00   19.800
503059  -1.00   1.3832  900   91.796  2.0  1.25000  1.0  0.00550  3.00   19.800
503060  -1.00   1.3755  900   91.593  2.0  1.25000  1.0  0.00550  3.00   19.800
503061  -1.00   1.3832  900   91.375  2.0  1.25000  1.0  0.00550  3.00   19.800
503062  -1.00   1.3755  900   91.181  2.0  1.25000  1.0  0.00550  3.00   19.800
503063  -1.00   1.3832  900   90.958  2.0  1.25000  1.0  0.00550  3.00   19.800
503064  -1.00   1.3755  900   88.333  2.0  1.25000  1.0  0.00550  3.00   19.800
503065  -1.00   1.3832  900   90.534  2.0  1.25000  1.0  0.00550  3.00   19.800
503066  -1.00   1.3755  900   90.344  2.0  1.25000  1.0  0.00550  3.00   19.800
503067  -1.00   1.3832  900   90.124  2.0  1.25000  1.0  0.00550  3.00   19.800
503068  -1.00   1.3755  900   89.929  2.0  1.25000  1.0  0.00550  3.00   19.800
503069  -1.00   1.3832  900   89.706  2.0  1.25000  1.0  0.00550  3.00   19.800
503070  -1.00   1.3755  900   89.516  2.0  1.25000  1.0  0.00550  3.00   19.800
503071  -1.00   1.3832  900   89.296  2.0  1.25000  1.0  0.00550  3.00   19.800
503072  -1.00   1.3755  900   89.101  2.0  1.25000  1.0  0.00550  3.00   19.800
503073  -1.00   1.3832  900   88.877  2.0  1.25000  1.0  0.00550  3.00   19.800
503074  -1.00   1.3755  900   88.675  2.0  1.25000  1.0  0.00550  3.00   19.800
503075  -1.00   1.3832  900   88.456  2.0  1.25000  1.0  0.00550  3.00   19.800
503076  -1.00   1.3755  900   88.259  2.0  1.25000  1.0  0.00550  3.00   19.800
503077  -1.00   1.3832  900   88.042  2.0  1.25000  1.0  0.00550  3.00   19.800
503078  -1.00   1.3755  900   87.847  2.0  1.25000  1.0  0.00550  3.00   19.800
503079  -1.00   1.3832  900   87.629  2.0  1.25000  1.0  0.00550  3.00   19.800
503080  -1.00   1.3755  900   87.438  2.0  1.25000  1.0  0.00550  3.00   19.800
503081  -1.00   1.3832  900   87.207  2.0  1.25000  1.0  0.00550  3.00   19.800
503082  -1.00   1.3755  900   87.327  2.0  1.25000  1.0  0.00550  3.00   19.800
503083  -1.00   1.3832  900   86.796  2.0  1.25000  1.0  0.00550  3.00   19.800
503084  -1.00   1.3755  900   86.605  2.0  1.25000  1.0  0.00550  3.00   19.800
503085  -1.00   1.3832  900   86.378  2.0  1.25000  1.0  0.00550  3.00   19.800
503086  -1.00   1.3755  900   86.182  2.0  1.25000  1.0  0.00550  3.00   19.800
503087  -1.00   1.3832  900   85.961  2.0  1.25000  1.0  0.00550  3.00   19.800
503088  -1.00   1.3755  900   85.773  2.0  1.25000  1.0  0.00550  3.00   19.800
503089  -1.00   1.3832  900   85.547  2.0  1.25000  1.0  0.00550  3.00   19.800
503090  -1.00   1.3755  900   85.356  2.0  1.25000  1.0  0.00550  3.00   19.800
503091  -1.00   1.3832  900   85.125  2.0  1.25000  1.0  0.00550  3.00   19.800
503092  -1.00   1.3755  900   84.914  2.0  1.25000  1.0  0.00550  3.00   19.800
503093  -1.00   1.3832  900   84.702  2.0  1.25000  1.0  0.00550  3.00   19.800
503094  -1.00   1.3755  900   84.516  2.0  1.25000  1.0  0.00550  3.00   19.800
503095  -1.00   1.3832  900   84.295  2.0  1.25000  1.0  0.00550  3.00   19.800
503096  -1.00   1.3755  900   84.746  2.0  1.25000  1.0  0.00550  3.00   19.800
503097  -1.00   1.3832  900   83.878  2.0  1.25000  1.0  0.00550  3.00   19.800
503098  -1.00   1.3755  900   83.680  2.0  1.25000  1.0  0.00550  3.00   19.800
503099  -1.00   1.3832  900   83.463  2.0  1.25000  1.0  0.00550  3.00   19.800
503100  -1.00   1.3755  900   83.269  2.0  1.25000  1.0  0.00550  3.00   19.800
503101  -1.00   1.3832  900   83.042  2.0  1.25000  1.0  0.00550  3.00   19.800
503102  -1.00   1.3755  900   82.849  2.0  1.25000  1.0  0.00550  3.00   19.800
503103  -1.00   1.3832  900   82.629  2.0  1.25000  1.0  0.00550  3.00   19.800
503104  -1.00   1.3755  900   82.426  2.0  1.25000  1.0  0.00550  3.00   19.800
503105  -1.00   1.3832  900   82.212  2.0  1.25000  1.0  0.00550  3.00   19.800
503106  -1.00   1.3755  900   82.014  2.0  1.25000  1.0  0.00550  3.00   19.800
503107  -1.00   1.3832  900   81.799  2.0  1.25000  1.0  0.00550  3.00   19.800
503108  -1.00   1.3755  900   81.603  2.0  1.25000  1.0  0.00550  3.00   19.800
503109  -1.00   1.3832  900   81.381  2.0  1.25000  1.0  0.00550  3.00   19.800
503110  -1.00   1.3755  900   81.176  2.0  1.25000  1.0  0.00550  3.00   19.800
503111  -1.00   1.3832  900   80.960  2.0  1.25000  1.0  0.00550  3.00   19.800
503112  -1.00   1.3755  900   85.396  2.0  1.25000  1.0  0.00550  3.00   19.800
503113  -1.00   1.3832  900   80.542  2.0  1.25000  1.0  0.00550  3.00   19.800
503114  -1.00   1.3755  900   80.273  2.0  1.25000  1.0  0.00550  3.00   19.800
503115  -1.00   1.3832  900   80.127  2.0  1.25000  1.0  0.00550  3.00   19.800
503116  -1.00   1.3755  900   79.939  2.0  1.25000  1.0  0.00550  3.00   19.800
503117  -1.00   1.3832  900   79.722  2.0  1.25000  1.0  0.00550  3.00   19.800
503118  -1.00   1.3755  900   79.524  2.0  1.25000  1.0  0.00550  3.00   19.800
503119  -1.00   1.3832  900   79.308  2.0  1.25000  1.0  0.00550  3.00   19.800
503120  -1.00   1.3755  900   79.120  2.0  1.25000  1.0  0.00550  3.00   19.800
503201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
503207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504001  -1.00   1.3832  900  104.007  2.0  1.25000  1.0  0.00550  3.00    9.900
504002  -1.00   1.3755  900  103.810  2.0  1.25000  1.0  0.00550  3.00    9.900
504003  -1.00   1.3832  900  103.570  2.0  1.25000  1.0  0.00550  3.00    9.900
504004  -1.00   1.3755  900  103.381  2.0  1.25000  1.0  0.00550  3.00    9.900
504005  -1.00   1.3832  900  103.150  2.0  1.25000  1.0  0.00550  3.00    9.900
504006  -1.00   1.3755  900  102.949  2.0  1.25000  1.0  0.00550  3.00    9.900
504007  -1.00   1.3832  900  102.729  2.0  1.25000  1.0  0.00550  3.00    9.900
504008  -1.00   1.3755  900  102.539  2.0  1.25000  1.0  0.00550  3.00    9.900
504009  -1.00   1.3832  900  102.311  2.0  1.25000  1.0  0.00550  3.00    9.900
504010  -1.00   1.3755  900  102.113  2.0  1.25000  1.0  0.00550  3.00    9.900
504011  -1.00   1.3832  900  101.891  2.0  1.25000  1.0  0.00550  3.00    9.900
504012  -1.00   1.3755  900  101.699  2.0  1.25000  1.0  0.00550  3.00    9.900
504013  -1.00   1.3832  900  101.474  2.0  1.25000  1.0  0.00550  3.00    9.900
504014  -1.00   1.3755  900  101.289  2.0  1.25000  1.0  0.00550  3.00    9.900
504015  -1.00   1.3832  900  101.061  2.0  1.25000  1.0  0.00550  3.00    9.900
504016  -1.00   1.3755  900  100.860  2.0  1.25000  1.0  0.00550  3.00    9.900
504017  -1.00   1.3832  900  100.648  2.0  1.25000  1.0  0.00550  3.00    9.900
504018  -1.00   1.3755  900  100.462  2.0  1.25000  1.0  0.00550  3.00    9.900
504019  -1.00   1.3832  900  100.243  2.0  1.25000  1.0  0.00550  3.00    9.900
504020  -1.00   1.3755  900  100.040  2.0  1.25000  1.0  0.00550  3.00    9.900
504021  -1.00   1.3832  900   99.820  2.0  1.25000  1.0  0.00550  3.00    9.900
504022  -1.00   1.3755  900   99.623  2.0  1.25000  1.0  0.00550  3.00    9.900
504023  -1.00   1.3832  900   99.402  2.0  1.25000  1.0  0.00550  3.00    9.900
504024  -1.00   1.3755  900   99.207  2.0  1.25000  1.0  0.00550  3.00    9.900
504025  -1.00   1.3832  900   98.978  2.0  1.25000  1.0  0.00550  3.00    9.900
504026  -1.00   1.3755  900   98.786  2.0  1.25000  1.0  0.00550  3.00    9.900
504027  -1.00   1.3832  900   98.557  2.0  1.25000  1.0  0.00550  3.00    9.900
504028  -1.00   1.3755  900   98.366  2.0  1.25000  1.0  0.00550  3.00    9.900
504029  -1.00   1.3832  900   98.146  2.0  1.25000  1.0  0.00550  3.00    9.900
504030  -1.00   1.3755  900   97.956  2.0  1.25000  1.0  0.00550  3.00    9.900
504031  -1.00   1.3832  900   97.731  2.0  1.25000  1.0  0.00550  3.00    9.900
504032  -1.00   1.3755  900   97.520  2.0  1.25000  1.0  0.00550  3.00    9.900
504033  -1.00   1.3832  900   97.299  2.0  1.25000  1.0  0.00550  3.00    9.900
504034  -1.00   1.3755  900   97.113  2.0  1.25000  1.0  0.00550  3.00    9.900
504035  -1.00   1.3832  900   96.887  2.0  1.25000  1.0  0.00550  3.00    9.900
504036  -1.00   1.3755  900   96.701  2.0  1.25000  1.0  0.00550  3.00    9.900
504037  -1.00   1.3832  900   96.465  2.0  1.25000  1.0  0.00550  3.00    9.900
504038  -1.00   1.3755  900   96.277  2.0  1.25000  1.0  0.00550  3.00    9.900
504039  -1.00   1.3832  900   96.056  2.0  1.25000  1.0  0.00550  3.00    9.900
504040  -1.00   1.3755  900   95.854  2.0  1.25000  1.0  0.00550  3.00    9.900
504041  -1.00   1.3832  900   95.630  2.0  1.25000  1.0  0.00550  3.00    9.900
504042  -1.00   1.3755  900   95.436  2.0  1.25000  1.0  0.00550  3.00    9.900
504043  -1.00   1.3832  900   95.212  2.0  1.25000  1.0  0.00550  3.00    9.900
504044  -1.00   1.3755  900   95.011  2.0  1.25000  1.0  0.00550  3.00    9.900
504045  -1.00   1.3832  900   94.796  2.0  1.25000  1.0  0.00550  3.00    9.900
504046  -1.00   1.3755  900   94.603  2.0  1.25000  1.0  0.00550  3.00    9.900
504047  -1.00   1.3832  900   94.376  2.0  1.25000  1.0  0.00550  3.00    9.900
504048  -1.00   1.3755  900   94.169  2.0  1.25000  1.0  0.00550  3.00    9.900
504049  -1.00   1.3832  900   93.959  2.0  1.25000  1.0  0.00550  3.00    9.900
504050  -1.00   1.3755  900   93.747  2.0  1.25000  1.0  0.00550  3.00    9.900
504051  -1.00   1.3832  900   93.538  2.0  1.25000  1.0  0.00550  3.00    9.900
504052  -1.00   1.3755  900   93.345  2.0  1.25000  1.0  0.00550  3.00    9.900
504053  -1.00   1.3832  900   93.127  2.0  1.25000  1.0  0.00550  3.00    9.900
504054  -1.00   1.3755  900   92.929  2.0  1.25000  1.0  0.00550  3.00    9.900
504055  -1.00   1.3832  900   92.704  2.0  1.25000  1.0  0.00550  3.00    9.900
504056  -1.00   1.3755  900   92.506  2.0  1.25000  1.0  0.00550  3.00    9.900
504057  -1.00   1.3832  900   92.292  2.0  1.25000  1.0  0.00550  3.00    9.900
504058  -1.00   1.3755  900   92.090  2.0  1.25000  1.0  0.00550  3.00    9.900
504059  -1.00   1.3832  900   91.877  2.0  1.25000  1.0  0.00550  3.00    9.900
504060  -1.00   1.3755  900   91.681  2.0  1.25000  1.0  0.00550  3.00    9.900
504061  -1.00   1.3832  900   91.464  2.0  1.25000  1.0  0.00550  3.00    9.900
504062  -1.00   1.3755  900   91.274  2.0  1.25000  1.0  0.00550  3.00    9.900
504063  -1.00   1.3832  900   91.049  2.0  1.25000  1.0  0.00550  3.00    9.900
504064  -1.00   1.3755  900   90.843  2.0  1.25000  1.0  0.00550  3.00    9.900
504065  -1.00   1.3832  900   90.614  2.0  1.25000  1.0  0.00550  3.00    9.900
504066  -1.00   1.3755  900   90.411  2.0  1.25000  1.0  0.00550  3.00    9.900
504067  -1.00   1.3832  900   90.195  2.0  1.25000  1.0  0.00550  3.00    9.900
504068  -1.00   1.3755  900   90.000  2.0  1.25000  1.0  0.00550  3.00    9.900
504069  -1.00   1.3832  900   89.780  2.0  1.25000  1.0  0.00550  3.00    9.900
504070  -1.00   1.3755  900   89.584  2.0  1.25000  1.0  0.00550  3.00    9.900
504071  -1.00   1.3832  900   89.369  2.0  1.25000  1.0  0.00550  3.00    9.900
504072  -1.00   1.3755  900   89.161  2.0  1.25000  1.0  0.00550  3.00    9.900
504073  -1.00   1.3832  900   88.949  2.0  1.25000  1.0  0.00550  3.00    9.900
504074  -1.00   1.3755  900   88.747  2.0  1.25000  1.0  0.00550  3.00    9.900
504075  -1.00   1.3832  900   88.524  2.0  1.25000  1.0  0.00550  3.00    9.900
504076  -1.00   1.3755  900   88.335  2.0  1.25000  1.0  0.00550  3.00    9.900
504077  -1.00   1.3832  900   88.110  2.0  1.25000  1.0  0.00550  3.00    9.900
504078  -1.00   1.3755  900   87.898  2.0  1.25000  1.0  0.00550  3.00    9.900
504079  -1.00   1.3832  900   87.690  2.0  1.25000  1.0  0.00550  3.00    9.900
504080  -1.00   1.3755  900   87.493  2.0  1.25000  1.0  0.00550  3.00    9.900
504081  -1.00   1.3832  900   87.279  2.0  1.25000  1.0  0.00550  3.00    9.900
504082  -1.00   1.3755  900   87.075  2.0  1.25000  1.0  0.00550  3.00    9.900
504083  -1.00   1.3832  900   86.861  2.0  1.25000  1.0  0.00550  3.00    9.900
504084  -1.00   1.3755  900   86.663  2.0  1.25000  1.0  0.00550  3.00    9.900
504085  -1.00   1.3832  900   86.441  2.0  1.25000  1.0  0.00550  3.00    9.900
504086  -1.00   1.3755  900   86.250  2.0  1.25000  1.0  0.00550  3.00    9.900
504087  -1.00   1.3832  900   86.023  2.0  1.25000  1.0  0.00550  3.00    9.900
504088  -1.00   1.3755  900   85.828  2.0  1.25000  1.0  0.00550  3.00    9.900
504089  -1.00   1.3832  900   85.613  2.0  1.25000  1.0  0.00550  3.00    9.900
504090  -1.00   1.3755  900   85.416  2.0  1.25000  1.0  0.00550  3.00    9.900
504091  -1.00   1.3832  900   85.193  2.0  1.25000  1.0  0.00550  3.00    9.900
504092  -1.00   1.3755  900   84.991  2.0  1.25000  1.0  0.00550  3.00    9.900
504093  -1.00   1.3832  900   84.775  2.0  1.25000  1.0  0.00550  3.00    9.900
504094  -1.00   1.3755  900   84.575  2.0  1.25000  1.0  0.00550  3.00    9.900
504095  -1.00   1.3832  900   84.356  2.0  1.25000  1.0  0.00550  3.00    9.900
504096  -1.00   1.3755  900   84.160  2.0  1.25000  1.0  0.00550  3.00    9.900
504097  -1.00   1.3832  900   83.939  2.0  1.25000  1.0  0.00550  3.00    9.900
504098  -1.00   1.3755  900   83.746  2.0  1.25000  1.0  0.00550  3.00    9.900
504099  -1.00   1.3832  900   83.525  2.0  1.25000  1.0  0.00550  3.00    9.900
504100  -1.00   1.3755  900   83.329  2.0  1.25000  1.0  0.00550  3.00    9.900
504101  -1.00   1.3832  900   83.112  2.0  1.25000  1.0  0.00550  3.00    9.900
504102  -1.00   1.3755  900   82.910  2.0  1.25000  1.0  0.00550  3.00    9.900
504103  -1.00   1.3832  900   82.694  2.0  1.25000  1.0  0.00550  3.00    9.900
504104  -1.00   1.3755  900   82.503  2.0  1.25000  1.0  0.00550  3.00    9.900
504105  -1.00   1.3832  900   82.286  2.0  1.25000  1.0  0.00550  3.00    9.900
504106  -1.00   1.3755  900   82.093  2.0  1.25000  1.0  0.00550  3.00    9.900
504107  -1.00   1.3832  900   81.871  2.0  1.25000  1.0  0.00550  3.00    9.900
504108  -1.00   1.3755  900   81.667  2.0  1.25000  1.0  0.00550  3.00    9.900
504109  -1.00   1.3832  900   81.446  2.0  1.25000  1.0  0.00550  3.00    9.900
504110  -1.00   1.3755  900   81.244  2.0  1.25000  1.0  0.00550  3.00    9.900
504111  -1.00   1.3832  900   81.030  2.0  1.25000  1.0  0.00550  3.00    9.900
504112  -1.00   1.3755  900   80.830  2.0  1.25000  1.0  0.00550  3.00    9.900
504113  -1.00   1.3832  900   80.604  2.0  1.25000  1.0  0.00550  3.00    9.900
504114  -1.00   1.3755  900   80.410  2.0  1.25000  1.0  0.00550  3.00    9.900
504115  -1.00   1.3832  900   80.194  2.0  1.25000  1.0  0.00550  3.00    9.900
504116  -1.00   1.3755  900   79.993  2.0  1.25000  1.0  0.00550  3.00    9.900
504117  -1.00   1.3832  900   79.785  2.0  1.25000  1.0  0.00550  3.00    9.900
504118  -1.00   1.3755  900   79.588  2.0  1.25000  1.0  0.00550  3.00    9.900
504119  -1.00   1.3832  900   79.373  2.0  1.25000  1.0  0.00550  3.00    9.900
504120  -1.00   1.3755  900   79.179  2.0  1.25000  1.0  0.00550  3.00    9.900
504201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
504207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
505200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
505001  -1.00   1.3832  900  103.985  2.0  1.25000  1.0  0.00550  3.00    0.000
505002  -1.00   1.3755  900  103.753  2.0  1.25000  1.0  0.00550  3.00    0.000
505003  -1.00   1.3832  900  103.533  2.0  1.25000  1.0  0.00550  3.00    0.000
505004  -1.00   1.3755  900  103.343  2.0  1.25000  1.0  0.00550  3.00    0.000
505005  -1.00   1.3832  900  103.120  2.0  1.25000  1.0  0.00550  3.00    0.000
505006  -1.00   1.3755  900  102.916  2.0  1.25000  1.0  0.00550  3.00    0.000
505007  -1.00   1.3832  900  102.684  2.0  1.25000  1.0  0.00550  3.00    0.000
505008  -1.00   1.3755  900  102.498  2.0  1.25000  1.0  0.00550  3.00    0.000
505009  -1.00   1.3832  900  102.288  2.0  1.25000  1.0  0.00550  3.00    0.000
505010  -1.00   1.3755  900  102.081  2.0  1.25000  1.0  0.00550  3.00    0.000
505011  -1.00   1.3832  900  101.855  2.0  1.25000  1.0  0.00550  3.00    0.000
505012  -1.00   1.3755  900  101.648  2.0  1.25000  1.0  0.00550  3.00    0.000
505013  -1.00   1.3832  900  101.436  2.0  1.25000  1.0  0.00550  3.00    0.000
505014  -1.00   1.3755  900  101.252  2.0  1.25000  1.0  0.00550  3.00    0.000
505015  -1.00   1.3832  900  101.016  2.0  1.25000  1.0  0.00550  3.00    0.000
505016  -1.00   1.3755  900  100.822  2.0  1.25000  1.0  0.00550  3.00    0.000
505017  -1.00   1.3832  900  100.604  2.0  1.25000  1.0  0.00550  3.00    0.000
505018  -1.00   1.3755  900  100.408  2.0  1.25000  1.0  0.00550  3.00    0.000
505019  -1.00   1.3832  900  100.180  2.0  1.25000  1.0  0.00550  3.00    0.000
505020  -1.00   1.3755  900   99.988  2.0  1.25000  1.0  0.00550  3.00    0.000
505021  -1.00   1.3832  900   99.770  2.0  1.25000  1.0  0.00550  3.00    0.000
505022  -1.00   1.3755  900   99.571  2.0  1.25000  1.0  0.00550  3.00    0.000
505023  -1.00   1.3832  900   99.365  2.0  1.25000  1.0  0.00550  3.00    0.000
505024  -1.00   1.3755  900   99.149  2.0  1.25000  1.0  0.00550  3.00    0.000
505025  -1.00   1.3832  900   98.932  2.0  1.25000  1.0  0.00550  3.00    0.000
505026  -1.00   1.3755  900   98.736  2.0  1.25000  1.0  0.00550  3.00    0.000
505027  -1.00   1.3832  900   98.516  2.0  1.25000  1.0  0.00550  3.00    0.000
505028  -1.00   1.3755  900   98.313  2.0  1.25000  1.0  0.00550  3.00    0.000
505029  -1.00   1.3832  900   98.099  2.0  1.25000  1.0  0.00550  3.00    0.000
505030  -1.00   1.3755  900   97.910  2.0  1.25000  1.0  0.00550  3.00    0.000
505031  -1.00   1.3832  900   97.689  2.0  1.25000  1.0  0.00550  3.00    0.000
505032  -1.00   1.3755  900   97.492  2.0  1.25000  1.0  0.00550  3.00    0.000
505033  -1.00   1.3832  900   97.259  2.0  1.25000  1.0  0.00550  3.00    0.000
505034  -1.00   1.3755  900   97.083  2.0  1.25000  1.0  0.00550  3.00    0.000
