Number of detectors, Number of user table parameters/detector                   
6280 6
Det# Delta      L2      Code 2theta  dcode eff_fac effc  res      dtime  phi    
518013  -1.00   1.3832  900  101.380  2.0  1.25000  1.0  0.00550  3.00  209.700
518014  -1.00   1.3755  900  101.172  2.0  1.25000  1.0  0.00550  3.00  209.700
518015  -1.00   1.3832  900  100.964  2.0  1.25000  1.0  0.00550  3.00  209.700
518016  -1.00   1.3755  900  100.756  2.0  1.25000  1.0  0.00550  3.00  209.700
518017  -1.00   1.3832  900  100.706  2.0  1.25000  1.0  0.00550  3.00  209.700
518018  -1.00   1.3755  900  100.516  2.0  1.25000  1.0  0.00550  3.00  209.700
518019  -1.00   1.3832  900  100.301  2.0  1.25000  1.0  0.00550  3.00  209.700
518020  -1.00   1.3755  900  100.108  2.0  1.25000  1.0  0.00550  3.00  209.700
518021  -1.00   1.3832  900   99.882  2.0  1.25000  1.0  0.00550  3.00  209.700
518022  -1.00   1.3755  900   99.688  2.0  1.25000  1.0  0.00550  3.00  209.700
518023  -1.00   1.3832  900   99.466  2.0  1.25000  1.0  0.00550  3.00  209.700
518024  -1.00   1.3755  900   99.276  2.0  1.25000  1.0  0.00550  3.00  209.700
518025  -1.00   1.3832  900   99.050  2.0  1.25000  1.0  0.00550  3.00  209.700
518026  -1.00   1.3755  900   98.859  2.0  1.25000  1.0  0.00550  3.00  209.700
518027  -1.00   1.3832  900   98.641  2.0  1.25000  1.0  0.00550  3.00  209.700
518028  -1.00   1.3755  900   98.279  2.0  1.25000  1.0  0.00550  3.00  209.700
518029  -1.00   1.3832  900   98.393  2.0  1.25000  1.0  0.00550  3.00  209.700
518030  -1.00   1.3755  900   97.844  2.0  1.25000  1.0  0.00550  3.00  209.700
518031  -1.00   1.3832  900   97.636  2.0  1.25000  1.0  0.00550  3.00  209.700
518032  -1.00   1.3755  900   97.428  2.0  1.25000  1.0  0.00550  3.00  209.700
518033  -1.00   1.3832  900   97.220  2.0  1.25000  1.0  0.00550  3.00  209.700
518034  -1.00   1.3755  900   97.012  2.0  1.25000  1.0  0.00550  3.00  209.700
518035  -1.00   1.3832  900   96.804  2.0  1.25000  1.0  0.00550  3.00  209.700
518036  -1.00   1.3755  900   96.596  2.0  1.25000  1.0  0.00550  3.00  209.700
518037  -1.00   1.3832  900   96.388  2.0  1.25000  1.0  0.00550  3.00  209.700
518038  -1.00   1.3755  900   96.180  2.0  1.25000  1.0  0.00550  3.00  209.700
518039  -1.00   1.3832  900   95.972  2.0  1.25000  1.0  0.00550  3.00  209.700
518040  -1.00   1.3755  900   95.764  2.0  1.25000  1.0  0.00550  3.00  209.700
518041  -1.00   1.3832  900   95.556  2.0  1.25000  1.0  0.00550  3.00  209.700
518042  -1.00   1.3755  900   95.348  2.0  1.25000  1.0  0.00550  3.00  209.700
518043  -1.00   1.3832  900   95.327  2.0  1.25000  1.0  0.00550  3.00  209.700
518044  -1.00   1.3755  900   95.143  2.0  1.25000  1.0  0.00550  3.00  209.700
518045  -1.00   1.3832  900   94.918  2.0  1.25000  1.0  0.00550  3.00  209.700
518046  -1.00   1.3755  900   94.724  2.0  1.25000  1.0  0.00550  3.00  209.700
518047  -1.00   1.3832  900   94.503  2.0  1.25000  1.0  0.00550  3.00  209.700
518048  -1.00   1.3755  900   94.318  2.0  1.25000  1.0  0.00550  3.00  209.700
518049  -1.00   1.3832  900   94.096  2.0  1.25000  1.0  0.00550  3.00  209.700
518050  -1.00   1.3755  900   93.905  2.0  1.25000  1.0  0.00550  3.00  209.700
518051  -1.00   1.3832  900   93.680  2.0  1.25000  1.0  0.00550  3.00  209.700
518052  -1.00   1.3755  900   93.486  2.0  1.25000  1.0  0.00550  3.00  209.700
518053  -1.00   1.3832  900   93.021  2.0  1.25000  1.0  0.00550  3.00  209.700
518054  -1.00   1.3755  900   93.313  2.0  1.25000  1.0  0.00550  3.00  209.700
518055  -1.00   1.3832  900   92.845  2.0  1.25000  1.0  0.00550  3.00  209.700
518056  -1.00   1.3755  900   92.657  2.0  1.25000  1.0  0.00550  3.00  209.700
518057  -1.00   1.3832  900   92.432  2.0  1.25000  1.0  0.00550  3.00  209.700
518058  -1.00   1.3755  900   92.248  2.0  1.25000  1.0  0.00550  3.00  209.700
518059  -1.00   1.3832  900   92.019  2.0  1.25000  1.0  0.00550  3.00  209.700
518060  -1.00   1.3755  900   91.829  2.0  1.25000  1.0  0.00550  3.00  209.700
518061  -1.00   1.3832  900   91.609  2.0  1.25000  1.0  0.00550  3.00  209.700
518062  -1.00   1.3755  900   91.421  2.0  1.25000  1.0  0.00550  3.00  209.700
518063  -1.00   1.3832  900   91.187  2.0  1.25000  1.0  0.00550  3.00  209.700
518064  -1.00   1.3755  900   90.818  2.0  1.25000  1.0  0.00550  3.00  209.700
518065  -1.00   1.3832  900   90.943  2.0  1.25000  1.0  0.00550  3.00  209.700
518066  -1.00   1.3755  900   90.575  2.0  1.25000  1.0  0.00550  3.00  209.700
518067  -1.00   1.3832  900   90.352  2.0  1.25000  1.0  0.00550  3.00  209.700
518068  -1.00   1.3755  900   90.170  2.0  1.25000  1.0  0.00550  3.00  209.700
518069  -1.00   1.3832  900   89.960  2.0  1.25000  1.0  0.00550  3.00  209.700
518070  -1.00   1.3755  900   89.769  2.0  1.25000  1.0  0.00550  3.00  209.700
518071  -1.00   1.3832  900   89.539  2.0  1.25000  1.0  0.00550  3.00  209.700
518072  -1.00   1.3755  900   89.338  2.0  1.25000  1.0  0.00550  3.00  209.700
518073  -1.00   1.3832  900   89.117  2.0  1.25000  1.0  0.00550  3.00  209.700
518074  -1.00   1.3755  900   88.752  2.0  1.25000  1.0  0.00550  3.00  209.700
518075  -1.00   1.3832  900   88.875  2.0  1.25000  1.0  0.00550  3.00  209.700
518076  -1.00   1.3755  900   88.517  2.0  1.25000  1.0  0.00550  3.00  209.700
518077  -1.00   1.3832  900   88.302  2.0  1.25000  1.0  0.00550  3.00  209.700
518078  -1.00   1.3755  900   88.118  2.0  1.25000  1.0  0.00550  3.00  209.700
518079  -1.00   1.3832  900   87.902  2.0  1.25000  1.0  0.00550  3.00  209.700
518080  -1.00   1.3755  900   87.714  2.0  1.25000  1.0  0.00550  3.00  209.700
518081  -1.00   1.3832  900   87.479  2.0  1.25000  1.0  0.00550  3.00  209.700
518082  -1.00   1.3755  900   87.275  2.0  1.25000  1.0  0.00550  3.00  209.700
518083  -1.00   1.3832  900   86.813  2.0  1.25000  1.0  0.00550  3.00  209.700
518084  -1.00   1.3755  900   87.098  2.0  1.25000  1.0  0.00550  3.00  209.700
518085  -1.00   1.3832  900   86.638  2.0  1.25000  1.0  0.00550  3.00  209.700
518086  -1.00   1.3755  900   86.442  2.0  1.25000  1.0  0.00550  3.00  209.700
518087  -1.00   1.3832  900   86.223  2.0  1.25000  1.0  0.00550  3.00  209.700
518088  -1.00   1.3755  900   86.040  2.0  1.25000  1.0  0.00550  3.00  209.700
518089  -1.00   1.3832  900   85.812  2.0  1.25000  1.0  0.00550  3.00  209.700
518090  -1.00   1.3755  900   85.617  2.0  1.25000  1.0  0.00550  3.00  209.700
518091  -1.00   1.3832  900   85.161  2.0  1.25000  1.0  0.00550  3.00  209.700
518092  -1.00   1.3755  900   85.451  2.0  1.25000  1.0  0.00550  3.00  209.700
518093  -1.00   1.3832  900   84.984  2.0  1.25000  1.0  0.00550  3.00  209.700
518094  -1.00   1.3755  900   84.792  2.0  1.25000  1.0  0.00550  3.00  209.700
518095  -1.00   1.3832  900   84.576  2.0  1.25000  1.0  0.00550  3.00  209.700
518096  -1.00   1.3755  900   84.389  2.0  1.25000  1.0  0.00550  3.00  209.700
518097  -1.00   1.3832  900   84.172  2.0  1.25000  1.0  0.00550  3.00  209.700
518098  -1.00   1.3755  900   83.807  2.0  1.25000  1.0  0.00550  3.00  209.700
518099  -1.00   1.3832  900   83.940  2.0  1.25000  1.0  0.00550  3.00  209.700
518100  -1.00   1.3755  900   83.558  2.0  1.25000  1.0  0.00550  3.00  209.700
518101  -1.00   1.3832  900   83.346  2.0  1.25000  1.0  0.00550  3.00  209.700
518102  -1.00   1.3755  900   83.147  2.0  1.25000  1.0  0.00550  3.00  209.700
518103  -1.00   1.3832  900   82.923  2.0  1.25000  1.0  0.00550  3.00  209.700
518104  -1.00   1.3755  900   82.566  2.0  1.25000  1.0  0.00550  3.00  209.700
518105  -1.00   1.3832  900   82.692  2.0  1.25000  1.0  0.00550  3.00  209.700
518106  -1.00   1.3755  900   82.326  2.0  1.25000  1.0  0.00550  3.00  209.700
518107  -1.00   1.3832  900   82.108  2.0  1.25000  1.0  0.00550  3.00  209.700
518108  -1.00   1.3755  900   81.909  2.0  1.25000  1.0  0.00550  3.00  209.700
518109  -1.00   1.3832  900   81.448  2.0  1.25000  1.0  0.00550  3.00  209.700
518110  -1.00   1.3755  900   81.726  2.0  1.25000  1.0  0.00550  3.00  209.700
518111  -1.00   1.3832  900   81.278  2.0  1.25000  1.0  0.00550  3.00  209.700
518112  -1.00   1.3755  900   81.079  2.0  1.25000  1.0  0.00550  3.00  209.700
518113  -1.00   1.3832  900   80.631  2.0  1.25000  1.0  0.00550  3.00  209.700
518114  -1.00   1.3755  900   80.901  2.0  1.25000  1.0  0.00550  3.00  209.700
518115  -1.00   1.3832  900   80.456  2.0  1.25000  1.0  0.00550  3.00  209.700
518116  -1.00   1.3755  900   80.077  2.0  1.25000  1.0  0.00550  3.00  209.700
518117  -1.00   1.3832  900   80.217  2.0  1.25000  1.0  0.00550  3.00  209.700
518118  -1.00   1.3755  900   79.669  2.0  1.25000  1.0  0.00550  3.00  209.700
518119  -1.00   1.3832  900   79.803  2.0  1.25000  1.0  0.00550  3.00  209.700
518120  -1.00   1.3755  900   79.438  2.0  1.25000  1.0  0.00550  3.00  209.700
518201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
518202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
518203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
518204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
518205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
518206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
518207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519001  -1.00   1.3832  900  104.017  2.0  1.25000  1.0  0.00550  3.00  219.600
519002  -1.00   1.3755  900  103.790  2.0  1.25000  1.0  0.00550  3.00  219.600
519003  -1.00   1.3832  900  103.558  2.0  1.25000  1.0  0.00550  3.00  219.600
519004  -1.00   1.3755  900  103.370  2.0  1.25000  1.0  0.00550  3.00  219.600
519005  -1.00   1.3832  900  103.044  2.0  1.25000  1.0  0.00550  3.00  219.600
519006  -1.00   1.3755  900  102.964  2.0  1.25000  1.0  0.00550  3.00  219.600
519007  -1.00   1.3832  900  102.738  2.0  1.25000  1.0  0.00550  3.00  219.600
519008  -1.00   1.3755  900  102.547  2.0  1.25000  1.0  0.00550  3.00  219.600
519009  -1.00   1.3832  900  102.318  2.0  1.25000  1.0  0.00550  3.00  219.600
519010  -1.00   1.3755  900  102.126  2.0  1.25000  1.0  0.00550  3.00  219.600
519011  -1.00   1.3832  900  101.904  2.0  1.25000  1.0  0.00550  3.00  219.600
519012  -1.00   1.3755  900  101.705  2.0  1.25000  1.0  0.00550  3.00  219.600
519013  -1.00   1.3832  900  101.480  2.0  1.25000  1.0  0.00550  3.00  219.600
519014  -1.00   1.3755  900  101.279  2.0  1.25000  1.0  0.00550  3.00  219.600
519015  -1.00   1.3832  900  101.059  2.0  1.25000  1.0  0.00550  3.00  219.600
519016  -1.00   1.3755  900  100.867  2.0  1.25000  1.0  0.00550  3.00  219.600
519017  -1.00   1.3832  900  100.659  2.0  1.25000  1.0  0.00550  3.00  219.600
519018  -1.00   1.3755  900  100.476  2.0  1.25000  1.0  0.00550  3.00  219.600
519019  -1.00   1.3832  900  100.257  2.0  1.25000  1.0  0.00550  3.00  219.600
519020  -1.00   1.3755  900  100.069  2.0  1.25000  1.0  0.00550  3.00  219.600
519021  -1.00   1.3832  900   99.837  2.0  1.25000  1.0  0.00550  3.00  219.600
519022  -1.00   1.3755  900   99.639  2.0  1.25000  1.0  0.00550  3.00  219.600
519023  -1.00   1.3832  900   99.419  2.0  1.25000  1.0  0.00550  3.00  219.600
519024  -1.00   1.3755  900   99.222  2.0  1.25000  1.0  0.00550  3.00  219.600
519025  -1.00   1.3832  900   98.996  2.0  1.25000  1.0  0.00550  3.00  219.600
519026  -1.00   1.3755  900   98.812  2.0  1.25000  1.0  0.00550  3.00  219.600
519027  -1.00   1.3832  900   98.586  2.0  1.25000  1.0  0.00550  3.00  219.600
519028  -1.00   1.3755  900   98.370  2.0  1.25000  1.0  0.00550  3.00  219.600
519029  -1.00   1.3832  900   98.172  2.0  1.25000  1.0  0.00550  3.00  219.600
519030  -1.00   1.3755  900   97.988  2.0  1.25000  1.0  0.00550  3.00  219.600
519031  -1.00   1.3832  900   97.774  2.0  1.25000  1.0  0.00550  3.00  219.600
519032  -1.00   1.3755  900   97.585  2.0  1.25000  1.0  0.00550  3.00  219.600
519033  -1.00   1.3832  900   97.356  2.0  1.25000  1.0  0.00550  3.00  219.600
519034  -1.00   1.3755  900   97.163  2.0  1.25000  1.0  0.00550  3.00  219.600
519035  -1.00   1.3832  900   96.944  2.0  1.25000  1.0  0.00550  3.00  219.600
519036  -1.00   1.3755  900   96.751  2.0  1.25000  1.0  0.00550  3.00  219.600
519037  -1.00   1.3832  900   96.525  2.0  1.25000  1.0  0.00550  3.00  219.600
519038  -1.00   1.3755  900   96.338  2.0  1.25000  1.0  0.00550  3.00  219.600
519039  -1.00   1.3832  900   96.119  2.0  1.25000  1.0  0.00550  3.00  219.600
519040  -1.00   1.3755  900   95.929  2.0  1.25000  1.0  0.00550  3.00  219.600
519041  -1.00   1.3832  900   95.684  2.0  1.25000  1.0  0.00550  3.00  219.600
519042  -1.00   1.3755  900   95.520  2.0  1.25000  1.0  0.00550  3.00  219.600
519043  -1.00   1.3832  900   95.294  2.0  1.25000  1.0  0.00550  3.00  219.600
519044  -1.00   1.3755  900   94.932  2.0  1.25000  1.0  0.00550  3.00  219.600
519045  -1.00   1.3832  900   94.884  2.0  1.25000  1.0  0.00550  3.00  219.600
519046  -1.00   1.3755  900   94.699  2.0  1.25000  1.0  0.00550  3.00  219.600
519047  -1.00   1.3832  900   94.473  2.0  1.25000  1.0  0.00550  3.00  219.600
519048  -1.00   1.3755  900   94.271  2.0  1.25000  1.0  0.00550  3.00  219.600
519049  -1.00   1.3832  900   94.060  2.0  1.25000  1.0  0.00550  3.00  219.600
519050  -1.00   1.3755  900   93.865  2.0  1.25000  1.0  0.00550  3.00  219.600
519051  -1.00   1.3832  900   93.642  2.0  1.25000  1.0  0.00550  3.00  219.600
519052  -1.00   1.3755  900   93.445  2.0  1.25000  1.0  0.00550  3.00  219.600
519053  -1.00   1.3832  900   93.193  2.0  1.25000  1.0  0.00550  3.00  219.600
519054  -1.00   1.3755  900   93.033  2.0  1.25000  1.0  0.00550  3.00  219.600
519055  -1.00   1.3832  900   92.820  2.0  1.25000  1.0  0.00550  3.00  219.600
519056  -1.00   1.3755  900   92.628  2.0  1.25000  1.0  0.00550  3.00  219.600
519057  -1.00   1.3832  900   92.407  2.0  1.25000  1.0  0.00550  3.00  219.600
519058  -1.00   1.3755  900   92.215  2.0  1.25000  1.0  0.00550  3.00  219.600
519059  -1.00   1.3832  900   91.995  2.0  1.25000  1.0  0.00550  3.00  219.600
519060  -1.00   1.3755  900   91.795  2.0  1.25000  1.0  0.00550  3.00  219.600
519061  -1.00   1.3832  900   91.576  2.0  1.25000  1.0  0.00550  3.00  219.600
519062  -1.00   1.3755  900   91.378  2.0  1.25000  1.0  0.00550  3.00  219.600
519063  -1.00   1.3832  900   91.152  2.0  1.25000  1.0  0.00550  3.00  219.600
519064  -1.00   1.3755  900   90.931  2.0  1.25000  1.0  0.00550  3.00  219.600
519065  -1.00   1.3832  900   90.752  2.0  1.25000  1.0  0.00550  3.00  219.600
519066  -1.00   1.3755  900   90.356  2.0  1.25000  1.0  0.00550  3.00  219.600
519067  -1.00   1.3832  900   90.148  2.0  1.25000  1.0  0.00550  3.00  219.600
519068  -1.00   1.3755  900   89.940  2.0  1.25000  1.0  0.00550  3.00  219.600
519069  -1.00   1.3832  900   89.732  2.0  1.25000  1.0  0.00550  3.00  219.600
519070  -1.00   1.3755  900   89.524  2.0  1.25000  1.0  0.00550  3.00  219.600
519071  -1.00   1.3832  900   89.316  2.0  1.25000  1.0  0.00550  3.00  219.600
519072  -1.00   1.3755  900   89.108  2.0  1.25000  1.0  0.00550  3.00  219.600
519073  -1.00   1.3832  900   88.900  2.0  1.25000  1.0  0.00550  3.00  219.600
519074  -1.00   1.3755  900   88.868  2.0  1.25000  1.0  0.00550  3.00  219.600
519075  -1.00   1.3832  900   88.484  2.0  1.25000  1.0  0.00550  3.00  219.600
519076  -1.00   1.3755  900   88.498  2.0  1.25000  1.0  0.00550  3.00  219.600
519077  -1.00   1.3832  900   88.280  2.0  1.25000  1.0  0.00550  3.00  219.600
519078  -1.00   1.3755  900   88.086  2.0  1.25000  1.0  0.00550  3.00  219.600
519079  -1.00   1.3832  900   87.862  2.0  1.25000  1.0  0.00550  3.00  219.600
519080  -1.00   1.3755  900   87.664  2.0  1.25000  1.0  0.00550  3.00  219.600
519081  -1.00   1.3832  900   87.452  2.0  1.25000  1.0  0.00550  3.00  219.600
519082  -1.00   1.3755  900   87.266  2.0  1.25000  1.0  0.00550  3.00  219.600
519083  -1.00   1.3832  900   86.999  2.0  1.25000  1.0  0.00550  3.00  219.600
519084  -1.00   1.3755  900   86.856  2.0  1.25000  1.0  0.00550  3.00  219.600
519085  -1.00   1.3832  900   86.640  2.0  1.25000  1.0  0.00550  3.00  219.600
519086  -1.00   1.3755  900   86.449  2.0  1.25000  1.0  0.00550  3.00  219.600
519087  -1.00   1.3832  900   86.229  2.0  1.25000  1.0  0.00550  3.00  219.600
519088  -1.00   1.3755  900   86.032  2.0  1.25000  1.0  0.00550  3.00  219.600
519089  -1.00   1.3832  900   85.807  2.0  1.25000  1.0  0.00550  3.00  219.600
519090  -1.00   1.3755  900   85.619  2.0  1.25000  1.0  0.00550  3.00  219.600
519091  -1.00   1.3832  900   85.340  2.0  1.25000  1.0  0.00550  3.00  219.600
519092  -1.00   1.3755  900   85.197  2.0  1.25000  1.0  0.00550  3.00  219.600
519093  -1.00   1.3832  900   84.984  2.0  1.25000  1.0  0.00550  3.00  219.600
519094  -1.00   1.3755  900   84.799  2.0  1.25000  1.0  0.00550  3.00  219.600
519095  -1.00   1.3832  900   84.581  2.0  1.25000  1.0  0.00550  3.00  219.600
519096  -1.00   1.3755  900   84.385  2.0  1.25000  1.0  0.00550  3.00  219.600
519097  -1.00   1.3832  900   84.164  2.0  1.25000  1.0  0.00550  3.00  219.600
519098  -1.00   1.3755  900   83.912  2.0  1.25000  1.0  0.00550  3.00  219.600
519099  -1.00   1.3832  900   83.751  2.0  1.25000  1.0  0.00550  3.00  219.600
519100  -1.00   1.3755  900   83.559  2.0  1.25000  1.0  0.00550  3.00  219.600
519101  -1.00   1.3832  900   83.337  2.0  1.25000  1.0  0.00550  3.00  219.600
519102  -1.00   1.3755  900   83.145  2.0  1.25000  1.0  0.00550  3.00  219.600
519103  -1.00   1.3832  900   82.927  2.0  1.25000  1.0  0.00550  3.00  219.600
519104  -1.00   1.3755  900   82.678  2.0  1.25000  1.0  0.00550  3.00  219.600
519105  -1.00   1.3832  900   82.508  2.0  1.25000  1.0  0.00550  3.00  219.600
519106  -1.00   1.3755  900   82.308  2.0  1.25000  1.0  0.00550  3.00  219.600
519107  -1.00   1.3832  900   82.097  2.0  1.25000  1.0  0.00550  3.00  219.600
519108  -1.00   1.3755  900   81.910  2.0  1.25000  1.0  0.00550  3.00  219.600
519109  -1.00   1.3832  900   81.642  2.0  1.25000  1.0  0.00550  3.00  219.600
519110  -1.00   1.3755  900   81.506  2.0  1.25000  1.0  0.00550  3.00  219.600
519111  -1.00   1.3832  900   81.292  2.0  1.25000  1.0  0.00550  3.00  219.600
519112  -1.00   1.3755  900   81.106  2.0  1.25000  1.0  0.00550  3.00  219.600
519113  -1.00   1.3832  900   80.824  2.0  1.25000  1.0  0.00550  3.00  219.600
519114  -1.00   1.3755  900   80.674  2.0  1.25000  1.0  0.00550  3.00  219.600
519115  -1.00   1.3832  900   80.458  2.0  1.25000  1.0  0.00550  3.00  219.600
519116  -1.00   1.3755  900   80.197  2.0  1.25000  1.0  0.00550  3.00  219.600
519117  -1.00   1.3832  900   80.042  2.0  1.25000  1.0  0.00550  3.00  219.600
519118  -1.00   1.3755  900   79.790  2.0  1.25000  1.0  0.00550  3.00  219.600
519119  -1.00   1.3832  900   79.642  2.0  1.25000  1.0  0.00550  3.00  219.600
519120  -1.00   1.3755  900   79.392  2.0  1.25000  1.0  0.00550  3.00  219.600
519201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
519207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00550  3.00    0.000
201200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.02500  3.00    0.000
201001  -1.00   1.4854  900   20.634  2.0  1.25000  1.0  0.02500  3.00  -21.250
201002  -1.00   1.4775  900   21.585  2.0  1.25000  1.0  0.02500  3.00  -21.250
201003  -1.00   1.4851  900   19.448  2.0  1.25000  1.0  0.02500  3.00  -21.250
