Number of entries, Number of user table parameters                              
        9870           6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
519025  -1.00   1.3832  900   98.975  2.0  1.25000  1.0   0.00550  3.00  219.600
519026  -1.00   1.3755  900   98.802  2.0  1.25000  1.0   0.00550  3.00  219.600
519027  -1.00   1.3832  900   98.588  2.0  1.25000  1.0   0.00550  3.00  219.600
519028  -1.00   1.3755  900   98.375  2.0  1.25000  1.0   0.00550  3.00  219.600
519029  -1.00   1.3832  900   98.156  2.0  1.25000  1.0   0.00550  3.00  219.600
519030  -1.00   1.3755  900   97.974  2.0  1.25000  1.0   0.00550  3.00  219.600
519031  -1.00   1.3832  900   97.762  2.0  1.25000  1.0   0.00550  3.00  219.600
519032  -1.00   1.3755  900   97.573  2.0  1.25000  1.0   0.00550  3.00  219.600
519033  -1.00   1.3832  900   97.339  2.0  1.25000  1.0   0.00550  3.00  219.600
519034  -1.00   1.3755  900   97.146  2.0  1.25000  1.0   0.00550  3.00  219.600
519035  -1.00   1.3832  900   96.926  2.0  1.25000  1.0   0.00550  3.00  219.600
519036  -1.00   1.3755  900   96.735  2.0  1.25000  1.0   0.00550  3.00  219.600
519037  -1.00   1.3832  900   96.523  2.0  1.25000  1.0   0.00550  3.00  219.600
519038  -1.00   1.3755  900   96.321  2.0  1.25000  1.0   0.00550  3.00  219.600
519039  -1.00   1.3832  900   96.101  2.0  1.25000  1.0   0.00550  3.00  219.600
519040  -1.00   1.3755  900   95.931  2.0  1.25000  1.0   0.00550  3.00  219.600
519041  -1.00   1.3832  900   95.681  2.0  1.25000  1.0   0.00550  3.00  219.600
519042  -1.00   1.3755  900   95.497  2.0  1.25000  1.0   0.00550  3.00  219.600
519043  -1.00   1.3832  900   95.268  2.0  1.25000  1.0   0.00550  3.00  219.600
519044  -1.00   1.3755  900   95.082  2.0  1.25000  1.0   0.00550  3.00  219.600
519045  -1.00   1.3832  900   94.842  2.0  1.25000  1.0   0.00550  3.00  219.600
519046  -1.00   1.3755  900   94.680  2.0  1.25000  1.0   0.00550  3.00  219.600
519047  -1.00   1.3832  900   94.454  2.0  1.25000  1.0   0.00550  3.00  219.600
519048  -1.00   1.3755  900   94.239  2.0  1.25000  1.0   0.00550  3.00  219.600
519049  -1.00   1.3832  900   94.032  2.0  1.25000  1.0   0.00550  3.00  219.600
519050  -1.00   1.3755  900   93.844  2.0  1.25000  1.0   0.00550  3.00  219.600
519051  -1.00   1.3832  900   93.625  2.0  1.25000  1.0   0.00550  3.00  219.600
519052  -1.00   1.3755  900   93.427  2.0  1.25000  1.0   0.00550  3.00  219.600
519053  -1.00   1.3832  900   93.198  2.0  1.25000  1.0   0.00550  3.00  219.600
519054  -1.00   1.3755  900   92.996  2.0  1.25000  1.0   0.00550  3.00  219.600
519055  -1.00   1.3832  900   92.796  2.0  1.25000  1.0   0.00550  3.00  219.600
519056  -1.00   1.3755  900   92.615  2.0  1.25000  1.0   0.00550  3.00  219.600
519057  -1.00   1.3832  900   92.380  2.0  1.25000  1.0   0.00550  3.00  219.600
519058  -1.00   1.3755  900   92.183  2.0  1.25000  1.0   0.00550  3.00  219.600
519059  -1.00   1.3832  900   91.967  2.0  1.25000  1.0   0.00550  3.00  219.600
519060  -1.00   1.3755  900   91.781  2.0  1.25000  1.0   0.00550  3.00  219.600
519061  -1.00   1.3832  900   91.576  2.0  1.25000  1.0   0.00550  3.00  219.600
519062  -1.00   1.3755  900   91.360  2.0  1.25000  1.0   0.00550  3.00  219.600
519063  -1.00   1.3832  900   91.129  2.0  1.25000  1.0   0.00550  3.00  219.600
519064  -1.00   1.3755  900   90.923  2.0  1.25000  1.0   0.00550  3.00  219.600
519065  -1.00   1.3832  900   90.739  2.0  1.25000  1.0   0.00550  3.00  219.600
519066  -1.00   1.3755  900   90.531  2.0  1.25000  1.0   0.00550  3.00  219.600
519067  -1.00   1.3832  900   90.326  2.0  1.25000  1.0   0.00550  3.00  219.600
519068  -1.00   1.3755  900   90.130  2.0  1.25000  1.0   0.00550  3.00  219.600
519069  -1.00   1.3832  900   89.921  2.0  1.25000  1.0   0.00550  3.00  219.600
519070  -1.00   1.3755  900   89.705  2.0  1.25000  1.0   0.00550  3.00  219.600
519071  -1.00   1.3832  900   89.500  2.0  1.25000  1.0   0.00550  3.00  219.600
519072  -1.00   1.3755  900   89.305  2.0  1.25000  1.0   0.00550  3.00  219.600
519073  -1.00   1.3832  900   89.076  2.0  1.25000  1.0   0.00550  3.00  219.600
519074  -1.00   1.3755  900   88.883  2.0  1.25000  1.0   0.00550  3.00  219.600
519075  -1.00   1.3832  900   88.670  2.0  1.25000  1.0   0.00550  3.00  219.600
519076  -1.00   1.3755  900   88.469  2.0  1.25000  1.0   0.00550  3.00  219.600
519077  -1.00   1.3832  900   88.252  2.0  1.25000  1.0   0.00550  3.00  219.600
519078  -1.00   1.3755  900   88.047  2.0  1.25000  1.0   0.00550  3.00  219.600
519079  -1.00   1.3832  900   87.837  2.0  1.25000  1.0   0.00550  3.00  219.600
519080  -1.00   1.3755  900   87.646  2.0  1.25000  1.0   0.00550  3.00  219.600
519081  -1.00   1.3832  900   87.444  2.0  1.25000  1.0   0.00550  3.00  219.600
519082  -1.00   1.3755  900   87.236  2.0  1.25000  1.0   0.00550  3.00  219.600
519083  -1.00   1.3832  900   87.010  2.0  1.25000  1.0   0.00550  3.00  219.600
519084  -1.00   1.3755  900   86.828  2.0  1.25000  1.0   0.00550  3.00  219.600
519085  -1.00   1.3832  900   86.625  2.0  1.25000  1.0   0.00550  3.00  219.600
519086  -1.00   1.3755  900   86.417  2.0  1.25000  1.0   0.00550  3.00  219.600
519087  -1.00   1.3832  900   86.200  2.0  1.25000  1.0   0.00550  3.00  219.600
519088  -1.00   1.3755  900   86.021  2.0  1.25000  1.0   0.00550  3.00  219.600
519089  -1.00   1.3832  900   85.771  2.0  1.25000  1.0   0.00550  3.00  219.600
519090  -1.00   1.3755  900   85.585  2.0  1.25000  1.0   0.00550  3.00  219.600
519091  -1.00   1.3832  900   85.355  2.0  1.25000  1.0   0.00550  3.00  219.600
519092  -1.00   1.3755  900   85.180  2.0  1.25000  1.0   0.00550  3.00  219.600
519093  -1.00   1.3832  900   84.969  2.0  1.25000  1.0   0.00550  3.00  219.600
519094  -1.00   1.3755  900   84.767  2.0  1.25000  1.0   0.00550  3.00  219.600
519095  -1.00   1.3832  900   84.534  2.0  1.25000  1.0   0.00550  3.00  219.600
519096  -1.00   1.3755  900   84.351  2.0  1.25000  1.0   0.00550  3.00  219.600
519097  -1.00   1.3832  900   84.122  2.0  1.25000  1.0   0.00550  3.00  219.600
519098  -1.00   1.3755  900   83.922  2.0  1.25000  1.0   0.00550  3.00  219.600
519099  -1.00   1.3832  900   83.710  2.0  1.25000  1.0   0.00550  3.00  219.600
519100  -1.00   1.3755  900   83.505  2.0  1.25000  1.0   0.00550  3.00  219.600
519101  -1.00   1.3832  900   83.300  2.0  1.25000  1.0   0.00550  3.00  219.600
519102  -1.00   1.3755  900   83.099  2.0  1.25000  1.0   0.00550  3.00  219.600
519103  -1.00   1.3832  900   82.913  2.0  1.25000  1.0   0.00550  3.00  219.600
519104  -1.00   1.3755  900   82.692  2.0  1.25000  1.0   0.00550  3.00  219.600
519105  -1.00   1.3832  900   82.467  2.0  1.25000  1.0   0.00550  3.00  219.600
519106  -1.00   1.3755  900   82.269  2.0  1.25000  1.0   0.00550  3.00  219.600
519107  -1.00   1.3832  900   82.070  2.0  1.25000  1.0   0.00550  3.00  219.600
519108  -1.00   1.3755  900   81.868  2.0  1.25000  1.0   0.00550  3.00  219.600
519109  -1.00   1.3832  900   81.651  2.0  1.25000  1.0   0.00550  3.00  219.600
519110  -1.00   1.3755  900   81.474  2.0  1.25000  1.0   0.00550  3.00  219.600
519111  -1.00   1.3832  900   81.253  2.0  1.25000  1.0   0.00550  3.00  219.600
519112  -1.00   1.3755  900   81.064  2.0  1.25000  1.0   0.00550  3.00  219.600
519113  -1.00   1.3832  900   80.824  2.0  1.25000  1.0   0.00550  3.00  219.600
519114  -1.00   1.3755  900   80.641  2.0  1.25000  1.0   0.00550  3.00  219.600
519115  -1.00   1.3832  900   80.422  2.0  1.25000  1.0   0.00550  3.00  219.600
519116  -1.00   1.3755  900   80.212  2.0  1.25000  1.0   0.00550  3.00  219.600
519117  -1.00   1.3832  900   79.996  2.0  1.25000  1.0   0.00550  3.00  219.600
519118  -1.00   1.3755  900   79.806  2.0  1.25000  1.0   0.00550  3.00  219.600
519119  -1.00   1.3832  900   79.582  2.0  1.25000  1.0   0.00550  3.00  219.600
519120  -1.00   1.3755  900   79.400  2.0  1.25000  1.0   0.00550  3.00  219.600
521001  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521002  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521003  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521004  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521005  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521006  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521007  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521008  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521009  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521010  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521011  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521012  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521013  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521014  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521015  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521016  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521017  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521018  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521019  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521020  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521021  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521022  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521023  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521024  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521025  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521026  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521027  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521028  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521029  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521030  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521031  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521032  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521033  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521034  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521035  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521036  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521037  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521038  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521039  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
521040  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522001  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522002  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522003  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522004  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522005  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522006  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522007  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522008  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522009  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522010  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522011  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522012  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522013  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522014  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522015  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522016  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522017  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522018  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522019  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522020  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522021  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522022  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522023  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522024  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522025  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522026  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522027  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522028  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522029  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522030  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522031  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522032  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522033  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522034  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522035  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522036  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522037  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522038  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522039  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
522040  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523001  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523002  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523003  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523004  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523005  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523006  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523007  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523008  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523009  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523010  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523011  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523012  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523013  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523014  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523015  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523016  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523017  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523018  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523019  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523020  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523021  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523022  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523023  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523024  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523025  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523026  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523027  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523028  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523029  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523030  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523031  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523032  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523033  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523034  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523035  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523036  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523037  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523038  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523039  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
523040  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524001  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524002  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524003  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524004  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524005  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524006  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524007  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524008  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524009  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524010  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524011  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524012  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524013  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524014  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524015  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524016  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524017  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524018  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524019  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524020  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524021  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524022  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524023  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524024  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524025  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524026  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524027  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524028  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524029  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524030  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
524031  -1.00   1.3832  900  104.279  2.0  1.25000  1.0   0.00550  3.00   39.600
